,age,filename,database,gender,race
9658,75,75_0_2_20170112223856420.jpg.chip.jpg,UTKFace,0,2
6669,29,29_1_2_20170116162317216.jpg.chip.jpg,UTKFace,1,2
10469,64,64_1_0_20170104171502307.jpg.chip.jpg,UTKFace,1,0
10181,22,22_0_0_20170116220735674.jpg.chip.jpg,UTKFace,0,0
8686,26,26_1_2_20170116180307033.jpg.chip.jpg,UTKFace,1,2
11905,40,40_1_1_20170113012137831.jpg.chip.jpg,UTKFace,1,1
3571,40,40_1_1_20170113011754567.jpg.chip.jpg,UTKFace,1,1
10241,44,44_0_1_20170117163236613.jpg.chip.jpg,UTKFace,0,1
3885,5,5_1_0_20170109193708669.jpg.chip.jpg,UTKFace,1,0
1288,65,65_1_0_20170117171643563.jpg.chip.jpg,UTKFace,1,0
7257,12,12_1_0_20170109204431716.jpg.chip.jpg,UTKFace,1,0
4337,26,26_0_0_20170117091532995.jpg.chip.jpg,UTKFace,0,0
2153,18,18_0_0_20170110231228322.jpg.chip.jpg,UTKFace,0,0
1350,8,8_1_3_20161220220832858.jpg.chip.jpg,UTKFace,1,3
8340,26,26_1_3_20170119193121906.jpg.chip.jpg,UTKFace,1,3
9874,3,3_1_0_20170109191833465.jpg.chip.jpg,UTKFace,1,0
11060,56,56_1_1_20170110153620007.jpg.chip.jpg,UTKFace,1,1
7797,26,26_0_0_20170116192052348.jpg.chip.jpg,UTKFace,0,0
11008,32,32_1_1_20170113011729264.jpg.chip.jpg,UTKFace,1,1
9332,49,49_1_0_20170109141328213.jpg.chip.jpg,UTKFace,1,0
2010,28,28_1_1_20170115235013113.jpg.chip.jpg,UTKFace,1,1
11678,35,35_1_3_20170109135835957.jpg.chip.jpg,UTKFace,1,3
9044,26,26_1_1_20170116234835737.jpg.chip.jpg,UTKFace,1,1
12274,89,89_1_3_20170105175701046.jpg.chip.jpg,UTKFace,1,3
1376,28,28_1_2_20170116171538104.jpg.chip.jpg,UTKFace,1,2
