,age,filename,database,gender,race
14639,40,40_1_3_20170109142008373.jpg.chip.jpg,UTKFace,1,3
4513,26,26_1_1_20170116232156210.jpg.chip.jpg,UTKFace,1,1
14426,23,23_1_0_20170117144712244.jpg.chip.jpg,UTKFace,1,0
701,24,24_1_1_20170113011328232.jpg.chip.jpg,UTKFace,1,1
13663,1,1_0_2_20161219193503635.jpg.chip.jpg,UTKFace,0,2
8285,34,34_0_3_20170119200731972.jpg.chip.jpg,UTKFace,0,3
1794,4,4_1_3_20161220223310227.jpg.chip.jpg,UTKFace,1,3
6585,2,2_0_3_20161220143054648.jpg.chip.jpg,UTKFace,0,3
6495,36,36_0_3_20170119150422534.jpg.chip.jpg,UTKFace,0,3
11754,60,60_1_0_20170110151506029.jpg.chip.jpg,UTKFace,1,0
9488,50,50_0_3_20170119204126511.jpg.chip.jpg,UTKFace,0,3
7840,31,31_0_1_20170116011033268.jpg.chip.jpg,UTKFace,0,1
4117,89,89_1_3_20170110182042731.jpg.chip.jpg,UTKFace,1,3
7703,11,11_0_0_20170110225254975.jpg.chip.jpg,UTKFace,0,0
12547,1,1_0_0_20170110212624891.jpg.chip.jpg,UTKFace,0,0
3435,35,35_0_1_20170117184758222.jpg.chip.jpg,UTKFace,0,1
4286,8,8_0_0_20170110220118138.jpg.chip.jpg,UTKFace,0,0
7209,3,3_1_2_20161219142312449.jpg.chip.jpg,UTKFace,1,2
12507,2,2_0_2_20161219161037494.jpg.chip.jpg,UTKFace,0,2
497,60,60_1_1_20170112210519379.jpg.chip.jpg,UTKFace,1,1
10991,90,90_0_2_20170111210435708.jpg.chip.jpg,UTKFace,0,2
1781,43,43_1_0_20170117155104591.jpg.chip.jpg,UTKFace,1,0
4000,28,28_1_0_20170113001234883.jpg.chip.jpg,UTKFace,1,0
8150,48,48_0_2_20170117160456200.jpg.chip.jpg,UTKFace,0,2
4606,26,26_1_1_20170116223036741.jpg.chip.jpg,UTKFace,1,1
8327,26,26_1_0_20170103181710200.jpg.chip.jpg,UTKFace,1,0
8845,26,26_1_2_20170116184043483.jpg.chip.jpg,UTKFace,1,2
956,24,24_0_3_20170104230211113.jpg.chip.jpg,UTKFace,0,3
221,13,13_1_1_20170109204443201.jpg.chip.jpg,UTKFace,1,1
6428,80,80_0_0_20170117175507859.jpg.chip.jpg,UTKFace,0,0
1436,62,62_1_0_20170110131354284.jpg.chip.jpg,UTKFace,1,0
6288,26,26_0_4_20170103235523972.jpg.chip.jpg,UTKFace,0,4
13697,6,6_1_2_20161219153247548.jpg.chip.jpg,UTKFace,1,2
4824,27,27_1_2_20170116162537496.jpg.chip.jpg,UTKFace,1,2
7473,1,1_0_2_20161219195200555.jpg.chip.jpg,UTKFace,0,2
1981,40,40_1_0_20170117135425683.jpg.chip.jpg,UTKFace,1,0
10923,30,30_0_3_20170119195818732.jpg.chip.jpg,UTKFace,0,3
9105,35,35_0_0_20170117130944941.jpg.chip.jpg,UTKFace,0,0
1833,68,68_0_0_20170111203927639.jpg.chip.jpg,UTKFace,0,0
2129,16,16_1_0_20170109205435776.jpg.chip.jpg,UTKFace,1,0
11171,23,23_0_3_20170117144108739.jpg.chip.jpg,UTKFace,0,3
8789,24,24_1_1_20170112234401495.jpg.chip.jpg,UTKFace,1,1
13217,80,80_1_0_20170120222028750.jpg.chip.jpg,UTKFace,1,0
11147,52,52_1_0_20170104184406094.jpg.chip.jpg,UTKFace,1,0
5866,28,28_1_0_20170117180708809.jpg.chip.jpg,UTKFace,1,0
14892,10,10_1_0_20170109205208368.jpg.chip.jpg,UTKFace,1,0
1961,29,29_1_0_20170104184312581.jpg.chip.jpg,UTKFace,1,0
10792,48,48_0_1_20170116233413749.jpg.chip.jpg,UTKFace,0,1
4229,69,69_1_1_20170117195205819.jpg.chip.jpg,UTKFace,1,1
3563,37,37_0_0_20170117140050797.jpg.chip.jpg,UTKFace,0,0
13215,26,26_1_2_20170116184242565.jpg.chip.jpg,UTKFace,1,2
3886,56,56_0_1_20170113174604139.jpg.chip.jpg,UTKFace,0,1
6425,35,35_0_2_20170117190149081.jpg.chip.jpg,UTKFace,0,2
2824,21,21_1_0_20170116205856338.jpg.chip.jpg,UTKFace,1,0
7731,19,19_1_1_20170117124021486.jpg.chip.jpg,UTKFace,1,1
6455,78,78_0_2_20170112220542632.jpg.chip.jpg,UTKFace,0,2
42,51,51_0_0_20170109134337423.jpg.chip.jpg,UTKFace,0,0
11872,64,64_1_0_20170110131514547.jpg.chip.jpg,UTKFace,1,0
14462,48,48_1_0_20170110154357405.jpg.chip.jpg,UTKFace,1,0
3713,46,46_0_2_20170104205205795.jpg.chip.jpg,UTKFace,0,2
12578,42,42_1_3_20170109141104388.jpg.chip.jpg,UTKFace,1,3
3535,25,25_1_0_20170117134837758.jpg.chip.jpg,UTKFace,1,0
722,27,27_0_0_20170117010049965.jpg.chip.jpg,UTKFace,0,0
6634,26,26_1_1_20170116164843976.jpg.chip.jpg,UTKFace,1,1
3606,14,14_1_0_20170109214428765.jpg.chip.jpg,UTKFace,1,0
11226,39,39_1_4_20170104172929139.jpg.chip.jpg,UTKFace,1,4
7401,63,63_0_0_20170120225657034.jpg.chip.jpg,UTKFace,0,0
5188,37,37_1_1_20170116160528038.jpg.chip.jpg,UTKFace,1,1
8755,30,30_0_3_20170119195819708.jpg.chip.jpg,UTKFace,0,3
6050,30,30_1_2_20170116161348207.jpg.chip.jpg,UTKFace,1,2
11142,32,32_0_0_20170103182544874.jpg.chip.jpg,UTKFace,0,0
1646,45,45_1_1_20170113012310351.jpg.chip.jpg,UTKFace,1,1
14180,28,28_1_2_20170116162435106.jpg.chip.jpg,UTKFace,1,2
14096,26,26_1_1_20170112213102254.jpg.chip.jpg,UTKFace,1,1
3024,31,31_1_0_20170117181946996.jpg.chip.jpg,UTKFace,1,0
294,80,80_0_2_20170112224623307.jpg.chip.jpg,UTKFace,0,2
13592,18,18_1_0_20170109214116215.jpg.chip.jpg,UTKFace,1,0
7720,24,24_1_2_20170116174454662.jpg.chip.jpg,UTKFace,1,2
3820,5,5_1_1_20161219190410076.jpg.chip.jpg,UTKFace,1,1
488,26,26_0_2_20170116182447321.jpg.chip.jpg,UTKFace,0,2
9763,24,24_1_4_20170105183531601.jpg.chip.jpg,UTKFace,1,4
14000,25,25_0_3_20170117134128269.jpg.chip.jpg,UTKFace,0,3
1960,35,35_0_1_20170117141840057.jpg.chip.jpg,UTKFace,0,1
