,age,filename,database,gender,race
7993,1,1_0_2_20170109192222822.jpg.chip.jpg,UTKFace,0,2
8467,46,46_1_0_20170104235246210.jpg.chip.jpg,UTKFace,1,0
7700,62,62_0_3_20170109015431667.jpg.chip.jpg,UTKFace,0,3
1295,21,21_1_3_20170104222758121.jpg.chip.jpg,UTKFace,1,3
12885,30,30_0_4_20170117200730006.jpg.chip.jpg,UTKFace,0,4
8413,25,25_1_0_20170117142815331.jpg.chip.jpg,UTKFace,1,0
5093,29,29_1_1_20170116021359164.jpg.chip.jpg,UTKFace,1,1
8643,33,33_0_0_20170116224733537.jpg.chip.jpg,UTKFace,0,0
14116,24,24_0_2_20170104234829387.jpg.chip.jpg,UTKFace,0,2
992,40,40_0_2_20170116174744815.jpg.chip.jpg,UTKFace,0,2
12506,65,65_0_0_20170120223336620.jpg.chip.jpg,UTKFace,0,0
14020,26,26_1_3_20170119192913522.jpg.chip.jpg,UTKFace,1,3
10670,18,18_1_1_20170114030424059.jpg.chip.jpg,UTKFace,1,1
2975,26,26_0_0_20170113210126674.jpg.chip.jpg,UTKFace,0,0
4541,29,29_0_2_20170116163105337.jpg.chip.jpg,UTKFace,0,2
3087,27,27_1_2_20170104022251917.jpg.chip.jpg,UTKFace,1,2
14175,30,30_0_2_20170116191231876.jpg.chip.jpg,UTKFace,0,2
10032,28,28_0_1_20170117170646824.jpg.chip.jpg,UTKFace,0,1
5202,5,5_0_1_20170116030347859.jpg.chip.jpg,UTKFace,0,1
14531,50,50_0_0_20170120221409269.jpg.chip.jpg,UTKFace,0,0
8765,38,38_0_3_20170104230714113.jpg.chip.jpg,UTKFace,0,3
4000,28,28_1_0_20170113001234883.jpg.chip.jpg,UTKFace,1,0
13660,2,2_1_2_20161219222249678.jpg.chip.jpg,UTKFace,1,2
7723,26,26_0_4_20170116182154649.jpg.chip.jpg,UTKFace,0,4
8406,17,17_0_4_20170103201116511.jpg.chip.jpg,UTKFace,0,4
10787,46,46_0_2_20170116192700927.jpg.chip.jpg,UTKFace,0,2
4753,25,25_0_3_20170119171900192.jpg.chip.jpg,UTKFace,0,3
8858,25,25_1_0_20170116165420657.jpg.chip.jpg,UTKFace,1,0
13490,27,27_1_0_20170116200842891.jpg.chip.jpg,UTKFace,1,0
7026,15,15_1_4_20170104005847968.jpg.chip.jpg,UTKFace,1,4
1299,22,22_0_0_20170104003957078.jpg.chip.jpg,UTKFace,0,0
9873,51,51_0_4_20170104210502395.jpg.chip.jpg,UTKFace,0,4
2569,26,26_0_0_20170116232725357.jpg.chip.jpg,UTKFace,0,0
5006,36,36_1_0_20170108230047374.jpg.chip.jpg,UTKFace,1,0
8584,55,55_0_0_20170120221712005.jpg.chip.jpg,UTKFace,0,0
48,29,29_1_3_20170109135815848.jpg.chip.jpg,UTKFace,1,3
1520,16,16_1_1_20170112191246585.jpg.chip.jpg,UTKFace,1,1
6080,10,10_1_0_20170103175323250.jpg.chip.jpg,UTKFace,1,0
13051,26,26_1_1_20170116232325361.jpg.chip.jpg,UTKFace,1,1
5064,36,36_1_0_20170117135848980.jpg.chip.jpg,UTKFace,1,0
4422,40,40_0_0_20170116232746033.jpg.chip.jpg,UTKFace,0,0
13282,26,26_1_0_20170116232337954.jpg.chip.jpg,UTKFace,1,0
3962,52,52_0_3_20170119205715174.jpg.chip.jpg,UTKFace,0,3
2045,17,17_1_0_20170109213621558.jpg.chip.jpg,UTKFace,1,0
8878,32,32_1_0_20170109140418625.jpg.chip.jpg,UTKFace,1,0
3798,26,26_1_1_20170116224121946.jpg.chip.jpg,UTKFace,1,1
1031,62,62_0_0_20170111193832899.jpg.chip.jpg,UTKFace,0,0
400,27,27_0_3_20170119193158553.jpg.chip.jpg,UTKFace,0,3
7173,26,26_1_1_20170116175425484.jpg.chip.jpg,UTKFace,1,1
862,26,26_1_2_20170116184457094.jpg.chip.jpg,UTKFace,1,2
8740,52,52_1_0_20170109220926115.jpg.chip.jpg,UTKFace,1,0
15160,20,20_1_4_20170103223117967.jpg.chip.jpg,UTKFace,1,4
12755,22,22_1_1_20170113195537459.jpg.chip.jpg,UTKFace,1,1
12083,42,42_1_1_20170112220102774.jpg.chip.jpg,UTKFace,1,1
107,26,26_1_1_20170116231829268.jpg.chip.jpg,UTKFace,1,1
7462,45,45_1_0_20170120221126908.jpg.chip.jpg,UTKFace,1,0
1653,35,35_0_0_20170117000806885.jpg.chip.jpg,UTKFace,0,0
4107,60,60_0_0_20170116224754077.jpg.chip.jpg,UTKFace,0,0
5227,37,37_0_1_20170113142027250.jpg.chip.jpg,UTKFace,0,1
6904,12,12_1_0_20170109205104124.jpg.chip.jpg,UTKFace,1,0
3096,24,24_0_2_20170116170825869.jpg.chip.jpg,UTKFace,0,2
13058,1,1_0_3_20161219224917304.jpg.chip.jpg,UTKFace,0,3
13813,47,47_0_2_20170116183829254.jpg.chip.jpg,UTKFace,0,2
14103,34,34_0_3_20170119194900548.jpg.chip.jpg,UTKFace,0,3
9203,32,32_0_3_20170119171305632.jpg.chip.jpg,UTKFace,0,3
1282,25,25_1_2_20170116162822749.jpg.chip.jpg,UTKFace,1,2
10330,6,6_1_2_20161219190053203.jpg.chip.jpg,UTKFace,1,2
5414,2,2_1_0_20170109194125822.jpg.chip.jpg,UTKFace,1,0
14249,26,26_0_0_20170112205758123.jpg.chip.jpg,UTKFace,0,0
1038,40,40_1_0_20170117154711395.jpg.chip.jpg,UTKFace,1,0
4449,12,12_0_3_20170117183456013.jpg.chip.jpg,UTKFace,0,3
12891,45,45_0_4_20170104194522552.jpg.chip.jpg,UTKFace,0,4
3423,24,24_0_2_20170116164343289.jpg.chip.jpg,UTKFace,0,2
1514,24,24_1_0_20170117150326821.jpg.chip.jpg,UTKFace,1,0
6587,26,26_0_1_20170113135322642.jpg.chip.jpg,UTKFace,0,1
5537,31,31_1_4_20170104165129944.jpg.chip.jpg,UTKFace,1,4
2127,31,31_0_1_20170116010634833.jpg.chip.jpg,UTKFace,0,1
3448,38,38_1_4_20170117203646323.jpg.chip.jpg,UTKFace,1,4
1632,18,18_1_4_20170117140224544.jpg.chip.jpg,UTKFace,1,4
4321,60,60_1_0_20170110154145935.jpg.chip.jpg,UTKFace,1,0
1677,25,25_0_0_20170110231839623.jpg.chip.jpg,UTKFace,0,0
2177,1,1_0_1_20170117130048013.jpg.chip.jpg,UTKFace,0,1
10940,28,28_0_0_20170105162351171.jpg.chip.jpg,UTKFace,0,0
6618,27,27_1_0_20170114030815179.jpg.chip.jpg,UTKFace,1,0
1764,24,24_1_4_20170103212924934.jpg.chip.jpg,UTKFace,1,4
507,1,1_1_3_20161219225320176.jpg.chip.jpg,UTKFace,1,3
6352,26,26_0_0_20170117171705044.jpg.chip.jpg,UTKFace,0,0
3347,24,24_1_3_20170119170600774.jpg.chip.jpg,UTKFace,1,3
6605,35,35_1_3_20170104214457383.jpg.chip.jpg,UTKFace,1,3
4996,42,42_0_0_20170104205834299.jpg.chip.jpg,UTKFace,0,0
