,age,filename,database,gender,race
13675,30,30_1_0_20170117141413713.jpg.chip.jpg,UTKFace,1,0
8655,24,24_0_1_20170116220224657 .jpg.chip.jpg,UTKFace,0,1
5961,90,90_1_0_20170110172628748.jpg.chip.jpg,UTKFace,1,0
13079,41,41_0_3_20170119211820393.jpg.chip.jpg,UTKFace,0,3
1269,39,39_0_0_20170117154233939.jpg.chip.jpg,UTKFace,0,0
5313,22,22_1_3_20170119163211532.jpg.chip.jpg,UTKFace,1,3
5625,36,36_1_0_20170117135907876.jpg.chip.jpg,UTKFace,1,0
5997,26,26_0_0_20170117091213670.jpg.chip.jpg,UTKFace,0,0
7245,24,24_1_2_20170116171030907.jpg.chip.jpg,UTKFace,1,2
14211,66,66_1_1_20170110153026621.jpg.chip.jpg,UTKFace,1,1
7024,27,27_1_0_20170103180241879.jpg.chip.jpg,UTKFace,1,0
14901,85,85_0_0_20170111210445676.jpg.chip.jpg,UTKFace,0,0
8891,20,20_0_1_20170113132727849.jpg.chip.jpg,UTKFace,0,1
5122,53,53_0_3_20170119164140382.jpg.chip.jpg,UTKFace,0,3
4771,21,21_0_4_20161223214833090.jpg.chip.jpg,UTKFace,0,4
3634,28,28_0_0_20170113210126785.jpg.chip.jpg,UTKFace,0,0
14598,54,54_0_3_20170119210112712.jpg.chip.jpg,UTKFace,0,3
1355,16,16_1_0_20170109213954271.jpg.chip.jpg,UTKFace,1,0
8842,47,47_0_4_20170116030339319.jpg.chip.jpg,UTKFace,0,4
6762,16,16_1_0_20170109213608540.jpg.chip.jpg,UTKFace,1,0
12741,32,32_0_0_20170105171757165.jpg.chip.jpg,UTKFace,0,0
7614,1,1_0_0_20170103210548852.jpg.chip.jpg,UTKFace,0,0
7213,3,3_1_0_20170103210428066.jpg.chip.jpg,UTKFace,1,0
5974,67,67_0_1_20170117190207133.jpg.chip.jpg,UTKFace,0,1
173,54,54_0_3_20170119200606516.jpg.chip.jpg,UTKFace,0,3
9063,21,21_0_4_20170117141839865.jpg.chip.jpg,UTKFace,0,4
13405,30,30_0_0_20170104164938536.jpg.chip.jpg,UTKFace,0,0
13519,1,1_0_2_20161219212510086.jpg.chip.jpg,UTKFace,0,2
2577,55,55_1_0_20170103181515432.jpg.chip.jpg,UTKFace,1,0
12308,1,1_1_4_20170117192656755.jpg.chip.jpg,UTKFace,1,4
9595,54,54_1_0_20170110122243471.jpg.chip.jpg,UTKFace,1,0
8815,42,42_1_0_20170113000148605.jpg.chip.jpg,UTKFace,1,0
7054,54,54_0_3_20170119210212976.jpg.chip.jpg,UTKFace,0,3
10716,19,19_1_4_20170103223231399.jpg.chip.jpg,UTKFace,1,4
7187,56,56_0_0_20170120222521496.jpg.chip.jpg,UTKFace,0,0
12033,30,30_0_3_20170117150038298.jpg.chip.jpg,UTKFace,0,3
15092,26,26_1_3_20161220221501954.jpg.chip.jpg,UTKFace,1,3
13946,24,24_1_3_20170104231916690.jpg.chip.jpg,UTKFace,1,3
5131,50,50_0_1_20170117173418899.jpg.chip.jpg,UTKFace,0,1
7017,50,50_0_0_20170116173610061.jpg.chip.jpg,UTKFace,0,0
14066,60,60_0_0_20170103182716210.jpg.chip.jpg,UTKFace,0,0
8868,50,50_1_0_20170117092157802.jpg.chip.jpg,UTKFace,1,0
5053,64,64_0_0_20170120222952994.jpg.chip.jpg,UTKFace,0,0
1696,22,22_1_4_20170103225134240.jpg.chip.jpg,UTKFace,1,4
2943,20,20_1_4_20170103225902242.jpg.chip.jpg,UTKFace,1,4
3312,24,24_1_0_20170112234608449.jpg.chip.jpg,UTKFace,1,0
15098,25,25_0_0_20170117140540912.jpg.chip.jpg,UTKFace,0,0
10342,33,33_0_0_20170104165541073.jpg.chip.jpg,UTKFace,0,0
14641,15,15_0_0_20170110225410802.jpg.chip.jpg,UTKFace,0,0
8926,39,39_1_0_20170104201025387.jpg.chip.jpg,UTKFace,1,0
14743,24,24_1_2_20170116174531148.jpg.chip.jpg,UTKFace,1,2
5027,44,44_0_3_20170119181020595.jpg.chip.jpg,UTKFace,0,3
9626,21,21_1_4_20170103230521217.jpg.chip.jpg,UTKFace,1,4
498,32,32_1_2_20170116162312021.jpg.chip.jpg,UTKFace,1,2
3213,1,1_1_0_20170109190936410.jpg.chip.jpg,UTKFace,1,0
8218,28,28_1_0_20170116211818606.jpg.chip.jpg,UTKFace,1,0
5246,10,10_0_0_20170110221811823.jpg.chip.jpg,UTKFace,0,0
4772,30,30_1_4_20170117202938776.jpg.chip.jpg,UTKFace,1,4
11958,64,64_1_0_20170110132112143.jpg.chip.jpg,UTKFace,1,0
9839,34,34_0_0_20170113142058154.jpg.chip.jpg,UTKFace,0,0
