,age,filename,database,gender,race
13549,24,24_1_0_20170117150740282.jpg.chip.jpg,UTKFace,1,0
8624,35,35_1_0_20170104181321972.jpg.chip.jpg,UTKFace,1,0
6879,29,29_0_0_20170117180951076.jpg.chip.jpg,UTKFace,0,0
11160,26,26_0_3_20170119180514197.jpg.chip.jpg,UTKFace,0,3
14817,9,9_0_2_20161219193430531.jpg.chip.jpg,UTKFace,0,2
1160,28,28_0_0_20170117020854365.jpg.chip.jpg,UTKFace,0,0
14707,47,47_0_0_20170104210353956.jpg.chip.jpg,UTKFace,0,0
1806,76,76_1_0_20170120225951434.jpg.chip.jpg,UTKFace,1,0
648,18,18_1_3_20170109212742369.jpg.chip.jpg,UTKFace,1,3
11216,27,27_0_0_20170120220108816.jpg.chip.jpg,UTKFace,0,0
3329,31,31_0_0_20170113183712471.jpg.chip.jpg,UTKFace,0,0
14841,29,29_1_1_20170115235003672.jpg.chip.jpg,UTKFace,1,1
11802,18,18_0_0_20170117140129888.jpg.chip.jpg,UTKFace,0,0
14122,30,30_0_2_20170116172925949.jpg.chip.jpg,UTKFace,0,2
520,32,32_1_1_20170113012739969.jpg.chip.jpg,UTKFace,1,1
11997,52,52_1_0_20170110122416544.jpg.chip.jpg,UTKFace,1,0
12591,31,31_0_1_20170116010511938.jpg.chip.jpg,UTKFace,0,1
13782,16,16_1_0_20170109204155179.jpg.chip.jpg,UTKFace,1,0
8537,26,26_1_3_20170119153452146.jpg.chip.jpg,UTKFace,1,3
4953,30,30_0_1_20170113133323665.jpg.chip.jpg,UTKFace,0,1
11850,26,26_1_3_20170119153809053.jpg.chip.jpg,UTKFace,1,3
7602,1,1_0_3_20161220144838191.jpg.chip.jpg,UTKFace,0,3
6342,30,30_0_0_20170117152309069.jpg.chip.jpg,UTKFace,0,0
10759,2,2_1_2_20161219211255317.jpg.chip.jpg,UTKFace,1,2
1589,28,28_1_1_20170116225303264.jpg.chip.jpg,UTKFace,1,1
6001,65,65_1_0_20170110131714147.jpg.chip.jpg,UTKFace,1,0
4523,54,54_0_3_20170119201754083.jpg.chip.jpg,UTKFace,0,3
2536,5,5_1_1_20161220220819682.jpg.chip.jpg,UTKFace,1,1
7295,61,61_0_1_20170117193626228.jpg.chip.jpg,UTKFace,0,1
8358,1,1_1_0_20170109190803637.jpg.chip.jpg,UTKFace,1,0
667,79,79_0_0_20170111223823788.jpg.chip.jpg,UTKFace,0,0
8306,36,36_0_3_20170104220700302.jpg.chip.jpg,UTKFace,0,3
11546,58,58_0_0_20170104185326934.jpg.chip.jpg,UTKFace,0,0
11575,36,36_0_3_20170119183738087.jpg.chip.jpg,UTKFace,0,3
1818,30,30_0_0_20170117181118268.jpg.chip.jpg,UTKFace,0,0
7191,28,28_1_1_20170112211531805.jpg.chip.jpg,UTKFace,1,1
4207,47,47_1_3_20170119200858036.jpg.chip.jpg,UTKFace,1,3
6264,1,1_0_3_20161219225808112.jpg.chip.jpg,UTKFace,0,3
13448,52,52_1_0_20170113182810479.jpg.chip.jpg,UTKFace,1,0
10078,1,1_0_2_20161219221751759.jpg.chip.jpg,UTKFace,0,2
14731,26,26_0_3_20170119181609780.jpg.chip.jpg,UTKFace,0,3
5734,32,32_1_0_20170117134822038.jpg.chip.jpg,UTKFace,1,0
11410,26,26_0_0_20170117114657664.jpg.chip.jpg,UTKFace,0,0
3724,26,26_1_1_20170112204726835.jpg.chip.jpg,UTKFace,1,1
1945,6,6_1_4_20161221200321777.jpg.chip.jpg,UTKFace,1,4
6027,2,2_0_0_20170109193359075.jpg.chip.jpg,UTKFace,0,0
8116,45,45_0_0_20170119195905775.jpg.chip.jpg,UTKFace,0,0
571,56,56_1_0_20170110152858178.jpg.chip.jpg,UTKFace,1,0
13034,32,32_1_2_20170116180211518.jpg.chip.jpg,UTKFace,1,2
937,75,75_0_3_20170111210912724.jpg.chip.jpg,UTKFace,0,3
10872,48,48_1_0_20170109220537701.jpg.chip.jpg,UTKFace,1,0
2776,32,32_0_0_20170105164554548.jpg.chip.jpg,UTKFace,0,0
3260,35,35_1_3_20170119201519805.jpg.chip.jpg,UTKFace,1,3
6068,57,57_0_3_20170119211315720.jpg.chip.jpg,UTKFace,0,3
2107,70,70_0_0_20170111200516733.jpg.chip.jpg,UTKFace,0,0
8146,30,30_1_1_20170116214456649.jpg.chip.jpg,UTKFace,1,1
4421,55,55_0_3_20170119180841322.jpg.chip.jpg,UTKFace,0,3
11250,36,36_0_3_20170119201742501.jpg.chip.jpg,UTKFace,0,3
12941,60,60_1_0_20170110141545888.jpg.chip.jpg,UTKFace,1,0
10791,40,40_0_3_20170104165011263.jpg.chip.jpg,UTKFace,0,3
