,age,filename,database,gender,race
10010,26,26_1_0_20170103180946896.jpg.chip.jpg,UTKFace,1,0
13550,30,30_1_0_20170117154138315.jpg.chip.jpg,UTKFace,1,0
2112,26,26_0_0_20170117173120220.jpg.chip.jpg,UTKFace,0,0
7219,1,1_0_2_20161219193938507.jpg.chip.jpg,UTKFace,0,2
5358,20,20_1_0_20170104020855852.jpg.chip.jpg,UTKFace,1,0
3855,115,115_1_0_20170120134725990.jpg.chip.jpg,UTKFace,1,0
8547,30,30_1_2_20170116162552501.jpg.chip.jpg,UTKFace,1,2
10159,1,1_0_1_20170110213649083.jpg.chip.jpg,UTKFace,0,1
1851,26,26_1_1_20170112235250049.jpg.chip.jpg,UTKFace,1,1
221,36,36_0_3_20170119183738087.jpg.chip.jpg,UTKFace,0,3
6007,67,67_0_0_20170113185521375.jpg.chip.jpg,UTKFace,0,0
10729,47,47_0_0_20170109012320435.jpg.chip.jpg,UTKFace,0,0
9423,26,26_1_0_20170117170217033.jpg.chip.jpg,UTKFace,1,0
10452,44,44_0_1_20170113154757026.jpg.chip.jpg,UTKFace,0,1
14690,43,43_0_2_20170116234843299.jpg.chip.jpg,UTKFace,0,2
180,1,1_1_4_20170103204831032.jpg.chip.jpg,UTKFace,1,4
12095,17,17_0_0_20170103201439825.jpg.chip.jpg,UTKFace,0,0
2022,29,29_0_3_20170117180739306.jpg.chip.jpg,UTKFace,0,3
11412,24,24_1_0_20170119171026777.jpg.chip.jpg,UTKFace,1,0
2283,51,51_1_0_20170110154635631.jpg.chip.jpg,UTKFace,1,0
11611,22,22_1_2_20170104022012028.jpg.chip.jpg,UTKFace,1,2
5169,67,67_1_3_20170109151006621.jpg.chip.jpg,UTKFace,1,3
3547,56,56_1_0_20170110160643563.jpg.chip.jpg,UTKFace,1,0
6221,35,35_0_3_20170119191827257.jpg.chip.jpg,UTKFace,0,3
4088,52,52_0_0_20170104212021653.jpg.chip.jpg,UTKFace,0,0
9089,40,40_0_1_20170117141443985.jpg.chip.jpg,UTKFace,0,1
13144,58,58_0_3_20170119211538977.jpg.chip.jpg,UTKFace,0,3
308,37,37_1_0_20170117203545246.jpg.chip.jpg,UTKFace,1,0
5676,2,2_1_0_20170109194336216.jpg.chip.jpg,UTKFace,1,0
6131,1,1_0_2_20161219140525218.jpg.chip.jpg,UTKFace,0,2
4419,30,30_1_1_20170112231841071.jpg.chip.jpg,UTKFace,1,1
9262,27,27_1_3_20170104232645690.jpg.chip.jpg,UTKFace,1,3
1328,75,75_0_0_20170117192234922.jpg.chip.jpg,UTKFace,0,0
8140,30,30_0_1_20170117132535262.jpg.chip.jpg,UTKFace,0,1
11168,21,21_1_3_20170104222118687.jpg.chip.jpg,UTKFace,1,3
4455,30,30_1_1_20170112210348446.jpg.chip.jpg,UTKFace,1,1
7308,35,35_0_0_20170117172848396.jpg.chip.jpg,UTKFace,0,0
12554,58,58_0_0_20170117193906036.jpg.chip.jpg,UTKFace,0,0
