,age,filename,database,gender,race
9249,40,40_0_0_20170104170121569.jpg.chip.jpg,UTKFace,0,0
2431,26,26_1_3_20170117154601686.jpg.chip.jpg,UTKFace,1,3
4035,28,28_0_3_20170119194457163.jpg.chip.jpg,UTKFace,0,3
14121,35,35_0_0_20170117191049755.jpg.chip.jpg,UTKFace,0,0
13511,38,38_1_0_20170117154129371.jpg.chip.jpg,UTKFace,1,0
8323,20,20_1_0_20170116212316301.jpg.chip.jpg,UTKFace,1,0
1428,68,68_0_2_20170116193700812.jpg.chip.jpg,UTKFace,0,2
11044,25,25_0_0_20170116200929068.jpg.chip.jpg,UTKFace,0,0
5271,27,27_1_2_20170116184855653.jpg.chip.jpg,UTKFace,1,2
10235,30,30_0_0_20170113011224350.jpg.chip.jpg,UTKFace,0,0
424,42,42_1_1_20170113012041287.jpg.chip.jpg,UTKFace,1,1
14853,26,26_0_2_20170117172618124.jpg.chip.jpg,UTKFace,0,2
11116,37,37_0_0_20170117141403657.jpg.chip.jpg,UTKFace,0,0
8168,21,21_1_0_20170120134012302.jpg.chip.jpg,UTKFace,1,0
10012,15,15_1_1_20170109214142778.jpg.chip.jpg,UTKFace,1,1
14578,30,30_1_3_20170117181355132.jpg.chip.jpg,UTKFace,1,3
9407,9,9_1_0_20170109200846880.jpg.chip.jpg,UTKFace,1,0
9405,25,25_0_3_20170119162903181.jpg.chip.jpg,UTKFace,0,3
9645,26,26_1_2_20170116180005797.jpg.chip.jpg,UTKFace,1,2
10353,26,26_1_1_20170116231924481.jpg.chip.jpg,UTKFace,1,1
8125,61,61_0_0_20170117175110925.jpg.chip.jpg,UTKFace,0,0
5882,25,25_0_1_20170116002228362.jpg.chip.jpg,UTKFace,0,1
7446,1,1_1_0_20170109194146279.jpg.chip.jpg,UTKFace,1,0
6290,34,34_0_4_20170105165000683.jpg.chip.jpg,UTKFace,0,4
6424,18,18_1_2_20170114030739228.jpg.chip.jpg,UTKFace,1,2
107,26,26_1_1_20170116231829268.jpg.chip.jpg,UTKFace,1,1
8805,36,36_1_3_20170117183328934.jpg.chip.jpg,UTKFace,1,3
13723,24,24_1_0_20170111182452767.jpg.chip.jpg,UTKFace,1,0
730,18,18_0_3_20170104225820545.jpg.chip.jpg,UTKFace,0,3
3668,56,56_1_0_20170117171814213.jpg.chip.jpg,UTKFace,1,0
11022,25,25_0_0_20170113210126947.jpg.chip.jpg,UTKFace,0,0
3184,28,28_1_1_20170115235613653.jpg.chip.jpg,UTKFace,1,1
2344,26,26_1_4_20170117153702405.jpg.chip.jpg,UTKFace,1,4
288,58,58_1_0_20170110140856753.jpg.chip.jpg,UTKFace,1,0
9990,15,15_0_1_20170113154729554.jpg.chip.jpg,UTKFace,0,1
4775,28,28_0_3_20170119194503787.jpg.chip.jpg,UTKFace,0,3
6211,65,65_0_0_20170111205153008.jpg.chip.jpg,UTKFace,0,0
4888,85,85_1_0_20170110181621323.jpg.chip.jpg,UTKFace,1,0
6763,34,34_0_1_20170116200653236.jpg.chip.jpg,UTKFace,0,1
8379,36,36_1_0_20170117135850660.jpg.chip.jpg,UTKFace,1,0
3325,85,85_1_3_20170110181547340.jpg.chip.jpg,UTKFace,1,3
1284,29,29_0_3_20170117180739306.jpg.chip.jpg,UTKFace,0,3
10940,28,28_0_0_20170105162351171.jpg.chip.jpg,UTKFace,0,0
7622,50,50_0_0_20170117185149577.jpg.chip.jpg,UTKFace,0,0
9912,40,40_1_1_20170113012749881.jpg.chip.jpg,UTKFace,1,1
12819,35,35_0_1_20170117134943933.jpg.chip.jpg,UTKFace,0,1
12630,7,7_0_1_20170110224345168.jpg.chip.jpg,UTKFace,0,1
