,age,filename,database,gender,race
10757,28,28_1_2_20170109002652355.jpg.chip.jpg,UTKFace,1,2
4202,58,58_0_0_20170104185324437.jpg.chip.jpg,UTKFace,0,0
10603,35,35_0_3_20170119194907323.jpg.chip.jpg,UTKFace,0,3
7875,26,26_0_3_20170117154449286.jpg.chip.jpg,UTKFace,0,3
6004,10,10_1_4_20170103200950879.jpg.chip.jpg,UTKFace,1,4
1912,26,26_1_2_20170116184150015.jpg.chip.jpg,UTKFace,1,2
13902,30,30_1_1_20170114024643760.jpg.chip.jpg,UTKFace,1,1
8579,29,29_0_1_20170117104606138.jpg.chip.jpg,UTKFace,0,1
12826,23,23_0_0_20170117144406947.jpg.chip.jpg,UTKFace,0,0
3780,62,62_0_0_20170104212928133.jpg.chip.jpg,UTKFace,0,0
7821,26,26_1_0_20170117174148184.jpg.chip.jpg,UTKFace,1,0
2572,36,36_0_1_20170113195937061.jpg.chip.jpg,UTKFace,0,1
12430,62,62_0_1_20170111223858253.jpg.chip.jpg,UTKFace,0,1
5208,66,66_0_0_20170109013237361.jpg.chip.jpg,UTKFace,0,0
559,22,22_1_3_20170104231657849.jpg.chip.jpg,UTKFace,1,3
13929,32,32_1_0_20170116222131069.jpg.chip.jpg,UTKFace,1,0
8299,34,34_1_0_20170116003510683.jpg.chip.jpg,UTKFace,1,0
14796,31,31_1_0_20170117133435466.jpg.chip.jpg,UTKFace,1,0
6025,35,35_1_1_20170112234710496.jpg.chip.jpg,UTKFace,1,1
3694,27,27_0_0_20170117175751139.jpg.chip.jpg,UTKFace,0,0
6959,53,53_0_0_20170111201629101.jpg.chip.jpg,UTKFace,0,0
6187,26,26_0_1_20170113152819985.jpg.chip.jpg,UTKFace,0,1
4533,85,85_1_0_20170110141034090.jpg.chip.jpg,UTKFace,1,0
6452,26,26_1_1_20170113003743101.jpg.chip.jpg,UTKFace,1,1
136,25,25_0_3_20170119153348729.jpg.chip.jpg,UTKFace,0,3
13653,23,23_0_1_20170114034122308.jpg.chip.jpg,UTKFace,0,1
10803,26,26_1_2_20170116184701683.jpg.chip.jpg,UTKFace,1,2
9296,9,9_0_0_20170110220232058.jpg.chip.jpg,UTKFace,0,0
2744,35,35_1_0_20170117092628774.jpg.chip.jpg,UTKFace,1,0
7979,82,82_0_0_20170111222624743.jpg.chip.jpg,UTKFace,0,0
139,46,46_0_0_20170116214417440.jpg.chip.jpg,UTKFace,0,0
9734,22,22_1_3_20170105002128188.jpg.chip.jpg,UTKFace,1,3
2302,51,51_0_3_20170119205628400.jpg.chip.jpg,UTKFace,0,3
7562,24,24_1_2_20170116173535191.jpg.chip.jpg,UTKFace,1,2
13773,70,70_0_0_20170117171248579.jpg.chip.jpg,UTKFace,0,0
7434,21,21_1_0_20170104234933489.jpg.chip.jpg,UTKFace,1,0
4751,23,23_1_2_20170104015902116.jpg.chip.jpg,UTKFace,1,2
151,50,50_0_2_20170117160616344.jpg.chip.jpg,UTKFace,0,2
4249,6,6_0_3_20170119145452429.jpg.chip.jpg,UTKFace,0,3
1113,50,50_1_0_20170110143557981.jpg.chip.jpg,UTKFace,1,0
7999,1,1_0_2_20161219162852759.jpg.chip.jpg,UTKFace,0,2
14439,28,28_1_3_20170117180646529.jpg.chip.jpg,UTKFace,1,3
7587,28,28_0_0_20170113210605140.jpg.chip.jpg,UTKFace,0,0
239,1,1_0_4_20161221202654538.jpg.chip.jpg,UTKFace,0,4
6010,51,51_0_1_20170111200729699.jpg.chip.jpg,UTKFace,0,1
2517,9,9_1_0_20170109204449076.jpg.chip.jpg,UTKFace,1,0
11574,48,48_0_1_20170111203317713.jpg.chip.jpg,UTKFace,0,1
