,age,filename,database,gender,race
2909,51,51_0_0_20170117130112885.jpg.chip.jpg,UTKFace,0,0
2230,4,4_1_2_20161219195400492.jpg.chip.jpg,UTKFace,1,2
12071,3,3_1_0_20170109193129215.jpg.chip.jpg,UTKFace,1,0
8610,55,55_0_1_20170104185028367.jpg.chip.jpg,UTKFace,0,1
4465,9,9_0_0_20170110221659430.jpg.chip.jpg,UTKFace,0,0
8522,26,26_0_3_20170117153922501.jpg.chip.jpg,UTKFace,0,3
901,35,35_0_1_20170114034617407.jpg.chip.jpg,UTKFace,0,1
1051,14,14_0_0_20170120133332421.jpg.chip.jpg,UTKFace,0,0
9391,65,65_1_4_20170117203945447.jpg.chip.jpg,UTKFace,1,4
1866,35,35_1_1_20170116160205469.jpg.chip.jpg,UTKFace,1,1
158,46,46_0_4_20170117190308338.jpg.chip.jpg,UTKFace,0,4
7179,28,28_0_1_20170117021201719.jpg.chip.jpg,UTKFace,0,1
12963,88,88_1_1_20170116233427954.jpg.chip.jpg,UTKFace,1,1
4108,15,15_0_0_20170110232331351.jpg.chip.jpg,UTKFace,0,0
8291,4,4_1_3_20161219224933671.jpg.chip.jpg,UTKFace,1,3
10692,16,16_0_0_20170110232039461.jpg.chip.jpg,UTKFace,0,0
6640,23,23_1_0_20170116173236417.jpg.chip.jpg,UTKFace,1,0
9821,69,69_1_4_20170110141201824.jpg.chip.jpg,UTKFace,1,4
4288,25,25_0_0_20170116213510820.jpg.chip.jpg,UTKFace,0,0
3456,1,1_0_3_20161220220910514.jpg.chip.jpg,UTKFace,0,3
3502,56,56_1_1_20170112231901927.jpg.chip.jpg,UTKFace,1,1
14817,9,9_0_2_20161219193430531.jpg.chip.jpg,UTKFace,0,2
12233,26,26_1_2_20170105161510388.jpg.chip.jpg,UTKFace,1,2
13858,28,28_0_1_20170117020349205.jpg.chip.jpg,UTKFace,0,1
4134,4,4_0_0_20170110211454141.jpg.chip.jpg,UTKFace,0,0
3216,35,35_0_0_20170116182645394.jpg.chip.jpg,UTKFace,0,0
6449,25,25_1_2_20170116175258251.jpg.chip.jpg,UTKFace,1,2
5179,28,28_0_3_20170119194426537.jpg.chip.jpg,UTKFace,0,3
1653,35,35_0_0_20170117000806885.jpg.chip.jpg,UTKFace,0,0
6354,34,34_0_1_20170113141505428.jpg.chip.jpg,UTKFace,0,1
6345,52,52_0_0_20170117161013430.jpg.chip.jpg,UTKFace,0,0
1311,28,28_1_4_20170117202452072.jpg.chip.jpg,UTKFace,1,4
4063,28,28_1_2_20170116175907657.jpg.chip.jpg,UTKFace,1,2
6759,35,35_1_1_20170117151422756.jpg.chip.jpg,UTKFace,1,1
12587,24,24_1_1_20170115235804280.jpg.chip.jpg,UTKFace,1,1
2888,32,32_1_1_20170116192527624.jpg.chip.jpg,UTKFace,1,1
13944,45,45_1_0_20170117152126596.jpg.chip.jpg,UTKFace,1,0
7959,28,28_1_1_20170117180712098.jpg.chip.jpg,UTKFace,1,1
6896,52,52_0_1_20170111171747356.jpg.chip.jpg,UTKFace,0,1
13503,25,25_1_0_20170116201835487.jpg.chip.jpg,UTKFace,1,0
4208,37,37_1_1_20170116222816400.jpg.chip.jpg,UTKFace,1,1
633,28,28_1_4_20170117202558575.jpg.chip.jpg,UTKFace,1,4
