,age,filename,database,gender,race
12618,26,26_0_1_20170117195838909.jpg.chip.jpg,UTKFace,0,1
6043,26,26_1_0_20170117174119845.jpg.chip.jpg,UTKFace,1,0
1455,26,26_0_1_20170117195651493.jpg.chip.jpg,UTKFace,0,1
11086,2,2_0_3_20161219225201960.jpg.chip.jpg,UTKFace,0,3
14101,39,39_1_0_20170104183645789.jpg.chip.jpg,UTKFace,1,0
2882,26,26_1_3_20170104222936409.jpg.chip.jpg,UTKFace,1,3
11400,29,29_1_1_20170116195846538.jpg.chip.jpg,UTKFace,1,1
1880,24,24_1_0_20170116174738833.jpg.chip.jpg,UTKFace,1,0
13170,8,8_1_4_20161223230045701.jpg.chip.jpg,UTKFace,1,4
9533,37,37_1_0_20170105000536252.jpg.chip.jpg,UTKFace,1,0
1599,26,26_0_1_20170113152913048.jpg.chip.jpg,UTKFace,0,1
4302,58,58_1_1_20170113000640931.jpg.chip.jpg,UTKFace,1,1
3283,10,10_0_0_20170110225518663.jpg.chip.jpg,UTKFace,0,0
13750,32,32_0_0_20170104170147266.jpg.chip.jpg,UTKFace,0,0
4527,34,34_0_3_20170119200626788.jpg.chip.jpg,UTKFace,0,3
2584,10,10_0_4_20170103202338152.jpg.chip.jpg,UTKFace,0,4
11643,6,6_1_2_20161219205748924.jpg.chip.jpg,UTKFace,1,2
2838,45,45_0_0_20170117172531012.jpg.chip.jpg,UTKFace,0,0
10093,44,44_0_2_20170116193010589.jpg.chip.jpg,UTKFace,0,2
8871,1,1_1_0_20170109193726686.jpg.chip.jpg,UTKFace,1,0
13743,36,36_0_3_20170104232856875.jpg.chip.jpg,UTKFace,0,3
10779,37,37_0_2_20170116192009515.jpg.chip.jpg,UTKFace,0,2
5233,17,17_0_1_20170116205618568.jpg.chip.jpg,UTKFace,0,1
14549,30,30_1_0_20170117145258777.jpg.chip.jpg,UTKFace,1,0
5422,20,20_1_1_20170117171757218.jpg.chip.jpg,UTKFace,1,1
11473,26,26_1_1_20170116221012056.jpg.chip.jpg,UTKFace,1,1
5112,39,39_1_0_20170109013531415.jpg.chip.jpg,UTKFace,1,0
6114,25,25_1_0_20170117143942122.jpg.chip.jpg,UTKFace,1,0
9041,96,96_1_2_20170105174624519.jpg.chip.jpg,UTKFace,1,2
12994,86,86_1_0_20170110181934936.jpg.chip.jpg,UTKFace,1,0
11210,26,26_1_2_20170116184502052.jpg.chip.jpg,UTKFace,1,2
7153,20,20_0_0_20170113184350758.jpg.chip.jpg,UTKFace,0,0
3934,27,27_1_3_20170119153535105.jpg.chip.jpg,UTKFace,1,3
616,72,72_0_1_20170113184626575.jpg.chip.jpg,UTKFace,0,1
7386,24,24_1_2_20170116165624826.jpg.chip.jpg,UTKFace,1,2
15163,54,54_0_1_20170113190519393.jpg.chip.jpg,UTKFace,0,1
10690,16,16_1_2_20170109214153823.jpg.chip.jpg,UTKFace,1,2
5759,17,17_1_0_20170109214431887.jpg.chip.jpg,UTKFace,1,0
620,26,26_0_1_20170116010019224.jpg.chip.jpg,UTKFace,0,1
491,34,34_0_0_20170117135123537.jpg.chip.jpg,UTKFace,0,0
13835,56,56_1_1_20170105163352795.jpg.chip.jpg,UTKFace,1,1
6344,25,25_1_3_20170104222315121.jpg.chip.jpg,UTKFace,1,3
13113,85,85_1_3_20170110183946188.jpg.chip.jpg,UTKFace,1,3
1449,15,15_0_0_20170110232515682.jpg.chip.jpg,UTKFace,0,0
2501,26,26_1_3_20170117174556511.jpg.chip.jpg,UTKFace,1,3
2099,25,25_1_0_20170116212058157.jpg.chip.jpg,UTKFace,1,0
11502,21,21_0_4_20161223214835183.jpg.chip.jpg,UTKFace,0,4
1889,54,54_0_3_20170119210128472.jpg.chip.jpg,UTKFace,0,3
726,20,20_1_4_20170103224354767.jpg.chip.jpg,UTKFace,1,4
12184,1,1_0_2_20161219194845363.jpg.chip.jpg,UTKFace,0,2
6288,26,26_0_4_20170103235523972.jpg.chip.jpg,UTKFace,0,4
11896,50,50_0_0_20170117130056489.jpg.chip.jpg,UTKFace,0,0
9068,41,41_0_3_20170104232812410.jpg.chip.jpg,UTKFace,0,3
225,54,54_0_3_20170119210212104.jpg.chip.jpg,UTKFace,0,3
5904,29,29_0_1_20170116025852455.jpg.chip.jpg,UTKFace,0,1
9993,61,61_0_0_20170117174635328.jpg.chip.jpg,UTKFace,0,0
4696,26,26_0_0_20170113210126194.jpg.chip.jpg,UTKFace,0,0
5634,27,27_1_3_20170104223211159.jpg.chip.jpg,UTKFace,1,3
14026,8,8_0_0_20170110215400015.jpg.chip.jpg,UTKFace,0,0
13350,26,26_1_1_20170114024803585.jpg.chip.jpg,UTKFace,1,1
5955,39,39_0_0_20170104181509148.jpg.chip.jpg,UTKFace,0,0
293,48,48_0_0_20170113184317135.jpg.chip.jpg,UTKFace,0,0
369,50,50_0_1_20170120220929108.jpg.chip.jpg,UTKFace,0,1
9103,13,13_0_0_20170103201032542.jpg.chip.jpg,UTKFace,0,0
7933,26,26_1_3_20170119181433587.jpg.chip.jpg,UTKFace,1,3
14204,3,3_0_0_20161219154705684.jpg.chip.jpg,UTKFace,0,0
195,26,26_1_3_20170119193147306.jpg.chip.jpg,UTKFace,1,3
6084,21,21_1_1_20170116215855605.jpg.chip.jpg,UTKFace,1,1
3978,38,38_1_1_20170113005614349.jpg.chip.jpg,UTKFace,1,1
7922,56,56_1_1_20170116234821191.jpg.chip.jpg,UTKFace,1,1
4076,18,18_1_4_20170117193229357.jpg.chip.jpg,UTKFace,1,4
3174,1,1_0_0_20170110213518456.jpg.chip.jpg,UTKFace,0,0
3132,51,51_0_0_20170104210526204.jpg.chip.jpg,UTKFace,0,0
9167,24,24_1_1_20170112231707948.jpg.chip.jpg,UTKFace,1,1
6729,35,35_0_1_20170113152731945.jpg.chip.jpg,UTKFace,0,1
4798,32,32_0_1_20170113183140758.jpg.chip.jpg,UTKFace,0,1
