,age,filename,database,gender,race
6183,32,32_1_0_20170112224814924.jpg.chip.jpg,UTKFace,1,0
7847,36,36_1_0_20170105164513676.jpg.chip.jpg,UTKFace,1,0
4636,43,43_1_2_20170116162034067.jpg.chip.jpg,UTKFace,1,2
9632,15,15_0_0_20170110232610061.jpg.chip.jpg,UTKFace,0,0
6537,26,26_0_4_20170117200431437.jpg.chip.jpg,UTKFace,0,4
7131,25,25_0_1_20170116001049632.jpg.chip.jpg,UTKFace,0,1
4187,25,25_0_1_20170116220224657.jpg.chip.jpg,UTKFace,0,1
953,29,29_1_1_20170117094934398.jpg.chip.jpg,UTKFace,1,1
11270,6,6_1_3_20161220220515578.jpg.chip.jpg,UTKFace,1,3
6333,8,8_1_0_20170117154607954.jpg.chip.jpg,UTKFace,1,0
2313,35,35_1_1_20170112215240346.jpg.chip.jpg,UTKFace,1,1
2918,31,31_1_3_20170104223106921.jpg.chip.jpg,UTKFace,1,3
7189,33,33_0_4_20170117105033191.jpg.chip.jpg,UTKFace,0,4
2305,23,23_1_3_20170119164502773.jpg.chip.jpg,UTKFace,1,3
2703,54,54_0_3_20170119201031709.jpg.chip.jpg,UTKFace,0,3
9025,34,34_0_0_20170103182629265.jpg.chip.jpg,UTKFace,0,0
766,52,52_0_2_20170117161035782.jpg.chip.jpg,UTKFace,0,2
5811,5,5_1_3_20161220221527498.jpg.chip.jpg,UTKFace,1,3
13328,24,24_0_1_20170113180916549.jpg.chip.jpg,UTKFace,0,1
14253,26,26_0_2_20170116184137536.jpg.chip.jpg,UTKFace,0,2
9805,32,32_1_2_20170116190141356.jpg.chip.jpg,UTKFace,1,2
4870,8,8_1_0_20170109201110396.jpg.chip.jpg,UTKFace,1,0
11193,21,21_0_3_20170119154046385.jpg.chip.jpg,UTKFace,0,3
15165,30,30_0_3_20170119195801779.jpg.chip.jpg,UTKFace,0,3
11253,23,23_1_0_20170117142807780.jpg.chip.jpg,UTKFace,1,0
12389,58,58_0_0_20170117191944060.jpg.chip.jpg,UTKFace,0,0
11160,26,26_0_3_20170119180514197.jpg.chip.jpg,UTKFace,0,3
4705,30,30_0_0_20170117000350509.jpg.chip.jpg,UTKFace,0,0
5893,40,40_0_1_20170116143000824.jpg.chip.jpg,UTKFace,0,1
9162,30,30_0_4_20170104170526912.jpg.chip.jpg,UTKFace,0,4
3217,35,35_0_3_20170117190400401.jpg.chip.jpg,UTKFace,0,3
7549,23,23_0_0_20170117194151965.jpg.chip.jpg,UTKFace,0,0
2385,24,24_0_2_20170117141025894.jpg.chip.jpg,UTKFace,0,2
976,74,74_1_2_20170105174904109.jpg.chip.jpg,UTKFace,1,2
6318,35,35_0_0_20170117170852134.jpg.chip.jpg,UTKFace,0,0
4897,26,26_1_3_20170104214236981.jpg.chip.jpg,UTKFace,1,3
11825,85,85_1_3_20170110183438488.jpg.chip.jpg,UTKFace,1,3
11425,47,47_0_0_20170103183528850.jpg.chip.jpg,UTKFace,0,0
13762,10,10_1_2_20170109201545634.jpg.chip.jpg,UTKFace,1,2
1674,53,53_0_1_20170104212358428.jpg.chip.jpg,UTKFace,0,1
8362,29,29_0_1_20170116182142032.jpg.chip.jpg,UTKFace,0,1
10600,78,78_0_0_20170120223021915.jpg.chip.jpg,UTKFace,0,0
12309,21,21_1_2_20170109132112364.jpg.chip.jpg,UTKFace,1,2
263,35,35_0_0_20170117135440070.jpg.chip.jpg,UTKFace,0,0
4737,1,1_0_2_20161219160951502.jpg.chip.jpg,UTKFace,0,2
5647,40,40_0_0_20170117091924107.jpg.chip.jpg,UTKFace,0,0
618,72,72_0_0_20170111221801037.jpg.chip.jpg,UTKFace,0,0
14119,40,40_0_3_20170119153055608.jpg.chip.jpg,UTKFace,0,3
11224,35,35_1_0_20170103182449434.jpg.chip.jpg,UTKFace,1,0
6627,26,26_1_0_20170116153214587.jpg.chip.jpg,UTKFace,1,0
11708,45,45_1_0_20170109150822520.jpg.chip.jpg,UTKFace,1,0
6990,60,60_1_0_20170110184058156.jpg.chip.jpg,UTKFace,1,0
5453,9,9_0_0_20170110220133114.jpg.chip.jpg,UTKFace,0,0
2605,24,24_1_2_20170116164559724.jpg.chip.jpg,UTKFace,1,2
5982,25,25_0_0_20170117142949572.jpg.chip.jpg,UTKFace,0,0
3258,35,35_0_0_20170117185301642.jpg.chip.jpg,UTKFace,0,0
2493,20,20_1_0_20170117193612788.jpg.chip.jpg,UTKFace,1,0
9401,5,5_0_3_20170117154544317.jpg.chip.jpg,UTKFace,0,3
6658,25,25_1_0_20170117152143899.jpg.chip.jpg,UTKFace,1,0
5420,29,29_0_1_20170117104604974.jpg.chip.jpg,UTKFace,0,1
9822,1,1_0_2_20161219222459119.jpg.chip.jpg,UTKFace,0,2
12003,37,37_1_0_20170116221006327.jpg.chip.jpg,UTKFace,1,0
6796,25,25_1_3_20170117151958483.jpg.chip.jpg,UTKFace,1,3
344,26,26_1_2_20170116233134701.jpg.chip.jpg,UTKFace,1,2
11666,10,10_1_0_20170109204746535.jpg.chip.jpg,UTKFace,1,0
11072,35,35_1_0_20170117185517162.jpg.chip.jpg,UTKFace,1,0
4923,26,26_0_3_20170119180445229.jpg.chip.jpg,UTKFace,0,3
5823,24,24_1_1_20170115235617909.jpg.chip.jpg,UTKFace,1,1
7166,55,55_0_0_20170120223727206.jpg.chip.jpg,UTKFace,0,0
6356,9,9_0_0_20170110225510191.jpg.chip.jpg,UTKFace,0,0
77,70,70_0_0_20170117172906417.jpg.chip.jpg,UTKFace,0,0
15082,26,26_1_4_20170117200419213.jpg.chip.jpg,UTKFace,1,4
10752,30,30_0_2_20170116172536135.jpg.chip.jpg,UTKFace,0,2
6947,2,2_1_2_20161219200522795.jpg.chip.jpg,UTKFace,1,2
15059,37,37_1_0_20170117140111378.jpg.chip.jpg,UTKFace,1,0
13403,24,24_1_4_20170117150727939.jpg.chip.jpg,UTKFace,1,4
7567,50,50_0_3_20170119202012733.jpg.chip.jpg,UTKFace,0,3
3958,85,85_1_0_20170120223641413.jpg.chip.jpg,UTKFace,1,0
264,30,30_0_0_20170119150440126.jpg.chip.jpg,UTKFace,0,0
10458,90,90_0_1_20170113184758168.jpg.chip.jpg,UTKFace,0,1
505,36,36_1_0_20170117091726944.jpg.chip.jpg,UTKFace,1,0
7468,58,58_0_0_20170117173317568.jpg.chip.jpg,UTKFace,0,0
2900,55,55_0_3_20170119204811925.jpg.chip.jpg,UTKFace,0,3
14949,27,27_1_1_20170112233524752.jpg.chip.jpg,UTKFace,1,1
14380,21,21_1_3_20170119154311378.jpg.chip.jpg,UTKFace,1,3
6181,45,45_0_1_20170113190638200.jpg.chip.jpg,UTKFace,0,1
