,age,filename,database,gender,race
893,20,20_1_3_20170104231525073.jpg.chip.jpg,UTKFace,1,3
11423,28,28_1_3_20170119194934347.jpg.chip.jpg,UTKFace,1,3
493,17,17_1_0_20170113210605193.jpg.chip.jpg,UTKFace,1,0
2854,32,32_1_3_20170109141339133.jpg.chip.jpg,UTKFace,1,3
7276,26,26_0_1_20170117200132563.jpg.chip.jpg,UTKFace,0,1
13712,30,30_0_0_20170113135527027.jpg.chip.jpg,UTKFace,0,0
2279,18,18_1_1_20170116164854853.jpg.chip.jpg,UTKFace,1,1
4907,75,75_0_0_20170111201623183.jpg.chip.jpg,UTKFace,0,0
8092,26,26_1_1_20170112213253821.jpg.chip.jpg,UTKFace,1,1
9489,42,42_0_0_20170117154747738.jpg.chip.jpg,UTKFace,0,0
13664,26,26_0_1_20170117200127227.jpg.chip.jpg,UTKFace,0,1
13493,35,35_1_0_20170117190509274.jpg.chip.jpg,UTKFace,1,0
8996,85,85_0_0_20170111205438305.jpg.chip.jpg,UTKFace,0,0
6350,22,22_1_0_20170117141131710.jpg.chip.jpg,UTKFace,1,0
637,20,20_1_1_20170112191323933.jpg.chip.jpg,UTKFace,1,1
12172,40,40_0_0_20170113141758342.jpg.chip.jpg,UTKFace,0,0
12241,22,22_1_3_20170104222857952.jpg.chip.jpg,UTKFace,1,3
6776,3,3_1_2_20161219153312836.jpg.chip.jpg,UTKFace,1,2
1624,26,26_1_3_20170119193136450.jpg.chip.jpg,UTKFace,1,3
13511,36,36_1_4_20170104204341444.jpg.chip.jpg,UTKFace,1,4
9526,26,26_1_3_20170117173750790.jpg.chip.jpg,UTKFace,1,3
1244,20,20_1_0_20170117135500046.jpg.chip.jpg,UTKFace,1,0
1043,28,28_0_2_20170116162117606.jpg.chip.jpg,UTKFace,0,2
4174,25,25_0_0_20170114025954319.jpg.chip.jpg,UTKFace,0,0
3830,85,85_1_0_20170110180123239.jpg.chip.jpg,UTKFace,1,0
5837,2,2_0_4_20161221201843169.jpg.chip.jpg,UTKFace,0,4
3525,26,26_1_3_20170104232510106.jpg.chip.jpg,UTKFace,1,3
2383,1,1_1_3_20161219225416559.jpg.chip.jpg,UTKFace,1,3
7753,25,25_1_1_20170103182259857.jpg.chip.jpg,UTKFace,1,1
146,40,40_1_0_20170117154626844.jpg.chip.jpg,UTKFace,1,0
4338,24,24_0_0_20170117150146771.jpg.chip.jpg,UTKFace,0,0
9215,41,41_1_3_20170105001059203.jpg.chip.jpg,UTKFace,1,3
9426,35,35_0_0_20170104210200460.jpg.chip.jpg,UTKFace,0,0
11811,1,1_0_2_20161219155542229.jpg.chip.jpg,UTKFace,0,2
8761,50,50_0_2_20170119205049471.jpg.chip.jpg,UTKFace,0,2
316,51,51_0_0_20170109012546903.jpg.chip.jpg,UTKFace,0,0
2891,51,51_1_0_20170104212206804.jpg.chip.jpg,UTKFace,1,0
8470,36,36_0_1_20170113161345795.jpg.chip.jpg,UTKFace,0,1
11058,32,32_1_0_20170109141308065.jpg.chip.jpg,UTKFace,1,0
13304,67,67_0_0_20170120224822464.jpg.chip.jpg,UTKFace,0,0
11321,52,52_1_2_20170112205146963.jpg.chip.jpg,UTKFace,1,2
938,52,52_0_0_20170111200615194.jpg.chip.jpg,UTKFace,0,0
5211,2,2_0_2_20161219194834811.jpg.chip.jpg,UTKFace,0,2
7196,1,1_1_3_20161219225259040.jpg.chip.jpg,UTKFace,1,3
1635,70,70_0_0_20170119205821287.jpg.chip.jpg,UTKFace,0,0
1298,43,43_1_0_20170119155553251.jpg.chip.jpg,UTKFace,1,0
8490,25,25_1_0_20170117140624359.jpg.chip.jpg,UTKFace,1,0
12416,29,29_1_1_20170114024847193.jpg.chip.jpg,UTKFace,1,1
4627,26,26_0_0_20170117003342340.jpg.chip.jpg,UTKFace,0,0
11923,46,46_0_2_20170105171822557.jpg.chip.jpg,UTKFace,0,2
13460,33,33_0_0_20170120225727019.jpg.chip.jpg,UTKFace,0,0
4555,21,21_1_1_20170112230510269.jpg.chip.jpg,UTKFace,1,1
13344,60,60_1_0_20170110143517260.jpg.chip.jpg,UTKFace,1,0
3480,16,16_1_0_20170109213440225.jpg.chip.jpg,UTKFace,1,0
7506,26,26_1_0_20170117170417131.jpg.chip.jpg,UTKFace,1,0
3857,26,26_1_1_20170116231925419.jpg.chip.jpg,UTKFace,1,1
12048,60,60_0_0_20170117162820707.jpg.chip.jpg,UTKFace,0,0
7833,23,23_1_3_20170119164425613.jpg.chip.jpg,UTKFace,1,3
691,52,52_1_0_20170117161058646.jpg.chip.jpg,UTKFace,1,0
13750,14,14_0_0_20170110232745742.jpg.chip.jpg,UTKFace,0,0
860,25,25_1_4_20161223214751864.jpg.chip.jpg,UTKFace,1,4
14972,21,21_1_4_20170103223208902.jpg.chip.jpg,UTKFace,1,4
8793,38,38_1_2_20170116192323993.jpg.chip.jpg,UTKFace,1,2
9770,27,27_0_1_20170113155235889.jpg.chip.jpg,UTKFace,0,1
