,age,filename,database,gender,race
5482,26,26_0_1_20170113135322642.jpg.chip.jpg,UTKFace,0,1
12317,32,32_0_0_20170104202239802.jpg.chip.jpg,UTKFace,0,0
13656,22,22_1_3_20170109132213417.jpg.chip.jpg,UTKFace,1,3
9367,26,26_0_3_20170104215431446.jpg.chip.jpg,UTKFace,0,3
10665,28,28_1_2_20170116165649025.jpg.chip.jpg,UTKFace,1,2
6283,41,41_0_0_20170111181750384.jpg.chip.jpg,UTKFace,0,0
13239,41,41_1_0_20170116235150272.jpg.chip.jpg,UTKFace,1,0
7945,45,45_0_3_20170119202030421.jpg.chip.jpg,UTKFace,0,3
7927,46,46_1_0_20170120133524101.jpg.chip.jpg,UTKFace,1,0
1765,35,35_0_0_20170117135019980.jpg.chip.jpg,UTKFace,0,0
4372,43,43_0_2_20170116192612780.jpg.chip.jpg,UTKFace,0,2
8322,33,33_1_1_20170113011456750.jpg.chip.jpg,UTKFace,1,1
14616,37,37_0_1_20170113142027250.jpg.chip.jpg,UTKFace,0,1
6656,8,8_1_0_20170109202314510.jpg.chip.jpg,UTKFace,1,0
6156,21,21_0_3_20170104230718873.jpg.chip.jpg,UTKFace,0,3
2131,65,65_0_1_20170117190534925.jpg.chip.jpg,UTKFace,0,1
408,19,19_0_1_20170116210354987.jpg.chip.jpg,UTKFace,0,1
13131,54,54_0_0_20170117171151227.jpg.chip.jpg,UTKFace,0,0
12852,50,50_0_0_20170116232945236.jpg.chip.jpg,UTKFace,0,0
7851,34,34_0_3_20170119152328504.jpg.chip.jpg,UTKFace,0,3
14468,24,24_1_3_20170104222359247.jpg.chip.jpg,UTKFace,1,3
11146,30,30_0_3_20170119195740600.jpg.chip.jpg,UTKFace,0,3
3874,2,2_0_4_20161221202417666.jpg.chip.jpg,UTKFace,0,4
6922,66,66_1_0_20170110131902685.jpg.chip.jpg,UTKFace,1,0
5685,28,28_0_1_20170114034234198.jpg.chip.jpg,UTKFace,0,1
12509,26,26_1_2_20170116175456595.jpg.chip.jpg,UTKFace,1,2
13429,1,1_0_2_20161219155802845.jpg.chip.jpg,UTKFace,0,2
9287,34,34_1_3_20170105002136348.jpg.chip.jpg,UTKFace,1,3
1983,60,60_0_1_20170117194137742.jpg.chip.jpg,UTKFace,0,1
1839,85,85_1_3_20170110183946188.jpg.chip.jpg,UTKFace,1,3
4854,26,26_1_1_20170116013947455.jpg.chip.jpg,UTKFace,1,1
9136,8,8_1_0_20170109204818624.jpg.chip.jpg,UTKFace,1,0
3207,61,61_0_2_20170116193733096.jpg.chip.jpg,UTKFace,0,2
7184,26,26_0_0_20170113210127258.jpg.chip.jpg,UTKFace,0,0
6736,49,49_1_0_20170104235655316.jpg.chip.jpg,UTKFace,1,0
4501,32,32_0_1_20170113134708200.jpg.chip.jpg,UTKFace,0,1
6705,26,26_1_3_20170109133227729.jpg.chip.jpg,UTKFace,1,3
14449,68,68_0_3_20170119184302094.jpg.chip.jpg,UTKFace,0,3
11956,30,30_1_1_20170117125901915.jpg.chip.jpg,UTKFace,1,1
12546,19,19_1_1_20170112231417629.jpg.chip.jpg,UTKFace,1,1
5992,26,26_0_0_20170116180418155.jpg.chip.jpg,UTKFace,0,0
12707,46,46_0_4_20170104183938014.jpg.chip.jpg,UTKFace,0,4
10963,26,26_1_2_20170116184502052.jpg.chip.jpg,UTKFace,1,2
14309,48,48_0_3_20170119201722708.jpg.chip.jpg,UTKFace,0,3
12843,63,63_0_0_20170109012637610.jpg.chip.jpg,UTKFace,0,0
72,26,26_1_1_20170112233445111.jpg.chip.jpg,UTKFace,1,1
10546,18,18_1_0_20170109214453184.jpg.chip.jpg,UTKFace,1,0
435,21,21_0_3_20170119153824472.jpg.chip.jpg,UTKFace,0,3
9092,55,55_1_0_20170117143101420.jpg.chip.jpg,UTKFace,1,0
1856,26,26_1_1_20170116225003486.jpg.chip.jpg,UTKFace,1,1
2850,24,24_0_2_20170116170629539.jpg.chip.jpg,UTKFace,0,2
4015,54,54_0_0_20170111171747438.jpg.chip.jpg,UTKFace,0,0
9784,45,45_0_0_20170108231358834.jpg.chip.jpg,UTKFace,0,0
8540,30,30_1_0_20170103182425185.jpg.chip.jpg,UTKFace,1,0
7395,39,39_1_0_20170116001012194.jpg.chip.jpg,UTKFace,1,0
14747,42,42_0_4_20170104202126618.jpg.chip.jpg,UTKFace,0,4
10722,34,34_0_0_20170117134912040.jpg.chip.jpg,UTKFace,0,0
5323,31,31_1_4_20170104165129944.jpg.chip.jpg,UTKFace,1,4
2441,45,45_0_4_20170117203301774.jpg.chip.jpg,UTKFace,0,4
1097,52,52_0_0_20170109003616600.jpg.chip.jpg,UTKFace,0,0
693,1,1_1_4_20161221193742646.jpg.chip.jpg,UTKFace,1,4
10424,11,11_1_0_20170109205441860.jpg.chip.jpg,UTKFace,1,0
12511,32,32_0_3_20170119200350788.jpg.chip.jpg,UTKFace,0,3
9441,28,28_0_0_20170117202401886.jpg.chip.jpg,UTKFace,0,0
14802,44,44_0_3_20170119195247387.jpg.chip.jpg,UTKFace,0,3
7457,44,44_0_3_20170119204704727.jpg.chip.jpg,UTKFace,0,3
7536,12,12_1_0_20170109204241570.jpg.chip.jpg,UTKFace,1,0
504,32,32_0_4_20170116220621484.jpg.chip.jpg,UTKFace,0,4
3537,26,26_0_0_20170117184723591.jpg.chip.jpg,UTKFace,0,0
9231,26,26_1_2_20170116182219997.jpg.chip.jpg,UTKFace,1,2
4526,35,35_0_1_20170113134747002.jpg.chip.jpg,UTKFace,0,1
12104,29,29_1_1_20170112234606137.jpg.chip.jpg,UTKFace,1,1
5450,57,57_0_0_20170117191706202.jpg.chip.jpg,UTKFace,0,0
4119,28,28_1_2_20170116165503355.jpg.chip.jpg,UTKFace,1,2
4930,18,18_1_1_20170113005132350.jpg.chip.jpg,UTKFace,1,1
11946,43,43_0_2_20170117134842975.jpg.chip.jpg,UTKFace,0,2
6121,6,6_1_1_20170114024747282.jpg.chip.jpg,UTKFace,1,1
3548,40,40_0_3_20170119183403621.jpg.chip.jpg,UTKFace,0,3
14784,26,26_0_3_20170119183830982.jpg.chip.jpg,UTKFace,0,3
6308,66,66_1_0_20170110141312880.jpg.chip.jpg,UTKFace,1,0
2449,69,69_0_0_20170109011208585.jpg.chip.jpg,UTKFace,0,0
8426,23,23_0_1_20170117194052028.jpg.chip.jpg,UTKFace,0,1
