,age,filename,database,gender,race
4539,20,20_1_1_20170112231413086.jpg.chip.jpg,UTKFace,1,1
1398,39,39_1_3_20170117141047098.jpg.chip.jpg,UTKFace,1,3
2586,26,26_1_3_20170116232356027.jpg.chip.jpg,UTKFace,1,3
13086,1,1_1_2_20161219194735341.jpg.chip.jpg,UTKFace,1,2
1948,26,26_1_2_20170116175919039.jpg.chip.jpg,UTKFace,1,2
8782,85,85_1_0_20170110184114479.jpg.chip.jpg,UTKFace,1,0
1490,49,49_0_3_20170104214709125.jpg.chip.jpg,UTKFace,0,3
11811,1,1_0_0_20170109193823674.jpg.chip.jpg,UTKFace,0,0
2214,54,54_1_0_20170117171700131.jpg.chip.jpg,UTKFace,1,0
584,35,35_0_1_20170117143130961.jpg.chip.jpg,UTKFace,0,1
522,3,3_1_0_20170109193452700.jpg.chip.jpg,UTKFace,1,0
13522,7,7_1_0_20170109202403368.jpg.chip.jpg,UTKFace,1,0
8145,24,24_0_0_20170114032026665.jpg.chip.jpg,UTKFace,0,0
10186,37,37_0_0_20170104174218803.jpg.chip.jpg,UTKFace,0,0
9601,86,86_0_3_20170111223908826.jpg.chip.jpg,UTKFace,0,3
8226,31,31_0_0_20170109134322184.jpg.chip.jpg,UTKFace,0,0
2293,35,35_0_4_20170117181019980.jpg.chip.jpg,UTKFace,0,4
12927,25,25_0_4_20170117195058860.jpg.chip.jpg,UTKFace,0,4
10951,52,52_0_4_20170104184746311.jpg.chip.jpg,UTKFace,0,4
2701,42,42_0_1_20170113190550529.jpg.chip.jpg,UTKFace,0,1
113,32,32_0_0_20170117133449025.jpg.chip.jpg,UTKFace,0,0
7349,90,90_0_0_20170117175416532.jpg.chip.jpg,UTKFace,0,0
4100,17,17_0_0_20170103201534007.jpg.chip.jpg,UTKFace,0,0
747,45,45_1_1_20170117164742977.jpg.chip.jpg,UTKFace,1,1
2645,21,21_1_0_20170109213123896.jpg.chip.jpg,UTKFace,1,0
3854,26,26_1_0_20170117174807127.jpg.chip.jpg,UTKFace,1,0
13411,79,79_1_0_20170110131753196.jpg.chip.jpg,UTKFace,1,0
1562,1,1_0_0_20170109193052283.jpg.chip.jpg,UTKFace,0,0
10285,57,57_0_3_20170119211459705.jpg.chip.jpg,UTKFace,0,3
1526,6,6_1_0_20170109201859697.jpg.chip.jpg,UTKFace,1,0
13735,41,41_0_1_20170113190547009.jpg.chip.jpg,UTKFace,0,1
223,13,13_0_0_20170110224745977.jpg.chip.jpg,UTKFace,0,0
8504,50,50_0_3_20170119211600321.jpg.chip.jpg,UTKFace,0,3
2170,26,26_1_3_20170104215629245.jpg.chip.jpg,UTKFace,1,3
9041,96,96_1_2_20170105174624519.jpg.chip.jpg,UTKFace,1,2
7686,2,2_1_3_20161219225606664.jpg.chip.jpg,UTKFace,1,3
7036,38,38_1_1_20170112234250209.jpg.chip.jpg,UTKFace,1,1
7768,3,3_1_4_20170103234200795.jpg.chip.jpg,UTKFace,1,4
7119,26,26_1_0_20170117201605677.jpg.chip.jpg,UTKFace,1,0
409,65,65_1_1_20170113012531920.jpg.chip.jpg,UTKFace,1,1
10876,33,33_0_0_20170120220056442.jpg.chip.jpg,UTKFace,0,0
10176,10,10_1_4_20170117195152197.jpg.chip.jpg,UTKFace,1,4
7663,45,45_0_0_20170104210627331.jpg.chip.jpg,UTKFace,0,0
14725,61,61_0_2_20170112205453108.jpg.chip.jpg,UTKFace,0,2
