,age,filename,database,gender,race
4242,35,35_0_0_20170116222357299.jpg.chip.jpg,UTKFace,0,0
931,27,27_0_0_20170116220751583.jpg.chip.jpg,UTKFace,0,0
7445,1,1_1_4_20161221201846817.jpg.chip.jpg,UTKFace,1,4
6464,28,28_0_0_20170117180620153.jpg.chip.jpg,UTKFace,0,0
10224,27,27_1_2_20170116192236533.jpg.chip.jpg,UTKFace,1,2
14475,30,30_0_0_20170117131024540.jpg.chip.jpg,UTKFace,0,0
10663,49,49_0_0_20170104185007076.jpg.chip.jpg,UTKFace,0,0
13412,20,20_1_3_20170104231456714.jpg.chip.jpg,UTKFace,1,3
5327,35,35_0_1_20170113142101291.jpg.chip.jpg,UTKFace,0,1
2365,1,1_0_4_20161221202458409.jpg.chip.jpg,UTKFace,0,4
14127,3,3_1_3_20161219230121032.jpg.chip.jpg,UTKFace,1,3
3091,30,30_1_0_20170116191315733.jpg.chip.jpg,UTKFace,1,0
4719,84,84_1_0_20170110180441394.jpg.chip.jpg,UTKFace,1,0
8843,40,40_1_3_20170117133747258.jpg.chip.jpg,UTKFace,1,3
9859,8,8_0_0_20170110225358551.jpg.chip.jpg,UTKFace,0,0
5949,32,32_0_2_20170116162300011.jpg.chip.jpg,UTKFace,0,2
805,26,26_0_0_20170113135244994.jpg.chip.jpg,UTKFace,0,0
14668,38,38_1_3_20170117121011234.jpg.chip.jpg,UTKFace,1,3
9350,60,60_0_2_20170117160025977.jpg.chip.jpg,UTKFace,0,2
11373,3,3_0_2_20161219151511755.jpg.chip.jpg,UTKFace,0,2
346,29,29_0_2_20170116193337129.jpg.chip.jpg,UTKFace,0,2
9954,25,25_0_0_20170113181532013.jpg.chip.jpg,UTKFace,0,0
12299,40,40_0_3_20170119210144247.jpg.chip.jpg,UTKFace,0,3
11571,70,70_0_3_20170119192013226.jpg.chip.jpg,UTKFace,0,3
3064,16,16_0_0_20170116201208865.jpg.chip.jpg,UTKFace,0,0
4955,35,35_0_1_20170117183513718.jpg.chip.jpg,UTKFace,0,1
2641,23,23_1_2_20170103180447815.jpg.chip.jpg,UTKFace,1,2
11988,24,24_1_4_20170103212802644.jpg.chip.jpg,UTKFace,1,4
14271,34,34_0_0_20170117190336724.jpg.chip.jpg,UTKFace,0,0
4446,18,18_1_0_20170109212530499.jpg.chip.jpg,UTKFace,1,0
10593,41,41_0_4_20170117022116049.jpg.chip.jpg,UTKFace,0,4
3501,30,30_0_4_20170117130018135.jpg.chip.jpg,UTKFace,0,4
5975,23,23_1_4_20170117183858768.jpg.chip.jpg,UTKFace,1,4
1435,28,28_0_1_20170113011940681.jpg.chip.jpg,UTKFace,0,1
14384,26,26_0_1_20170113182724502.jpg.chip.jpg,UTKFace,0,1
12233,25,25_1_2_20170116003442393.jpg.chip.jpg,UTKFace,1,2
1910,60,60_1_0_20170110141334072.jpg.chip.jpg,UTKFace,1,0
11113,45,45_1_1_20170116160543061.jpg.chip.jpg,UTKFace,1,1
9531,58,58_0_0_20170117195023639.jpg.chip.jpg,UTKFace,0,0
2750,30,30_1_1_20170113001440458.jpg.chip.jpg,UTKFace,1,1
11283,60,60_0_0_20170119204301455.jpg.chip.jpg,UTKFace,0,0
12432,55,55_1_0_20170120222035182.jpg.chip.jpg,UTKFace,1,0
11228,2,2_1_4_20161221202436617.jpg.chip.jpg,UTKFace,1,4
8274,58,58_0_0_20170117190757797.jpg.chip.jpg,UTKFace,0,0
12786,65,65_0_2_20170112224011835.jpg.chip.jpg,UTKFace,0,2
4283,3,3_1_4_20161221193402694.jpg.chip.jpg,UTKFace,1,4
3622,45,45_0_0_20170113190343889.jpg.chip.jpg,UTKFace,0,0
2171,26,26_1_2_20170116180854138.jpg.chip.jpg,UTKFace,1,2
4684,71,71_0_1_20170111222525552.jpg.chip.jpg,UTKFace,0,1
4603,39,39_0_2_20170104210153244.jpg.chip.jpg,UTKFace,0,2
14209,26,26_1_1_20170117153740629.jpg.chip.jpg,UTKFace,1,1
7379,31,31_1_3_20170119200159884.jpg.chip.jpg,UTKFace,1,3
6449,70,70_0_0_20170116213553686.jpg.chip.jpg,UTKFace,0,0
13701,4,4_1_1_20161219160501453.jpg.chip.jpg,UTKFace,1,1
