,age,filename,database,gender,race
1291,26,26_1_0_20170113210127127.jpg.chip.jpg,UTKFace,1,0
11236,36,36_0_1_20170113152749711.jpg.chip.jpg,UTKFace,0,1
1125,73,73_0_0_20170111221837125.jpg.chip.jpg,UTKFace,0,0
15060,2,2_1_2_20161219152910484.jpg.chip.jpg,UTKFace,1,2
15160,47,47_0_3_20170119202123349.jpg.chip.jpg,UTKFace,0,3
2245,52,52_1_1_20170110120153155.jpg.chip.jpg,UTKFace,1,1
1801,25,25_0_0_20170116222911780.jpg.chip.jpg,UTKFace,0,0
12803,90,90_1_0_20170110180516399.jpg.chip.jpg,UTKFace,1,0
10315,15,15_1_3_20170104221725742.jpg.chip.jpg,UTKFace,1,3
15152,30,30_0_0_20170117141919242.jpg.chip.jpg,UTKFace,0,0
4891,53,53_0_0_20170105173248910.jpg.chip.jpg,UTKFace,0,0
13500,30,30_0_2_20170116173633448.jpg.chip.jpg,UTKFace,0,2
5111,30,30_1_3_20170119195851939.jpg.chip.jpg,UTKFace,1,3
1571,1,1_0_2_20170109192102236.jpg.chip.jpg,UTKFace,0,2
5002,28,28_1_3_20170104220307950.jpg.chip.jpg,UTKFace,1,3
4605,1,1_0_0_20170110213018391.jpg.chip.jpg,UTKFace,0,0
10170,37,37_1_0_20170109003001568.jpg.chip.jpg,UTKFace,1,0
10023,29,29_1_1_20170104192718648.jpg.chip.jpg,UTKFace,1,1
8430,25,25_1_4_20170117195158652.jpg.chip.jpg,UTKFace,1,4
1999,10,10_1_0_20170109203427416.jpg.chip.jpg,UTKFace,1,0
5748,30,30_1_2_20170116184611730.jpg.chip.jpg,UTKFace,1,2
6993,27,27_0_0_20170116215525646.jpg.chip.jpg,UTKFace,0,0
116,56,56_0_1_20170113174604139.jpg.chip.jpg,UTKFace,0,1
821,26,26_1_1_20170112230609340.jpg.chip.jpg,UTKFace,1,1
8243,58,58_0_0_20170104212603957.jpg.chip.jpg,UTKFace,0,0
5770,26,26_0_0_20170120134255183.jpg.chip.jpg,UTKFace,0,0
1228,35,35_0_0_20170116193236930.jpg.chip.jpg,UTKFace,0,0
5684,100,100_0_0_20170112213500903.jpg.chip.jpg,UTKFace,0,0
14662,39,39_0_4_20170104183739429.jpg.chip.jpg,UTKFace,0,4
