,age,filename,database,gender,race
9275,89,89_1_0_20170110184022572.jpg.chip.jpg,UTKFace,1,0
2953,28,28_1_0_20170103183935666.jpg.chip.jpg,UTKFace,1,0
7056,34,34_1_0_20170104173038042.jpg.chip.jpg,UTKFace,1,0
5088,55,55_0_2_20170112205229451.jpg.chip.jpg,UTKFace,0,2
11202,1,1_1_3_20161220220119985.jpg.chip.jpg,UTKFace,1,3
1937,4,4_0_3_20161220145136351.jpg.chip.jpg,UTKFace,0,3
2222,30,30_0_3_20170119195732475.jpg.chip.jpg,UTKFace,0,3
1614,5,5_1_4_20161223230106795.jpg.chip.jpg,UTKFace,1,4
14036,80,80_1_0_20170110143302067.jpg.chip.jpg,UTKFace,1,0
2165,32,32_1_0_20170105163404036.jpg.chip.jpg,UTKFace,1,0
9039,29,29_0_3_20170119195116490.jpg.chip.jpg,UTKFace,0,3
6999,35,35_0_3_20170119201258580.jpg.chip.jpg,UTKFace,0,3
3944,40,40_0_0_20170105172450332.jpg.chip.jpg,UTKFace,0,0
5062,30,30_0_2_20170116165153226.jpg.chip.jpg,UTKFace,0,2
7282,23,23_0_2_20170116172933284.jpg.chip.jpg,UTKFace,0,2
10463,20,20_0_4_20170117193424333.jpg.chip.jpg,UTKFace,0,4
6793,24,24_0_2_20170116165028531.jpg.chip.jpg,UTKFace,0,2
13300,13,13_1_0_20170109204108601.jpg.chip.jpg,UTKFace,1,0
13265,32,32_1_0_20170109134507157.jpg.chip.jpg,UTKFace,1,0
12273,76,76_1_1_20170112205902715.jpg.chip.jpg,UTKFace,1,1
12903,30,30_0_0_20170103181149464.jpg.chip.jpg,UTKFace,0,0
5087,28,28_1_3_20170109132916902.jpg.chip.jpg,UTKFace,1,3
12837,28,28_1_3_20170119204738880.jpg.chip.jpg,UTKFace,1,3
14554,1,1_0_4_20170103210731970.jpg.chip.jpg,UTKFace,0,4
4800,30,30_0_2_20170116193953384.jpg.chip.jpg,UTKFace,0,2
6350,22,22_1_0_20170117141131710.jpg.chip.jpg,UTKFace,1,0
8602,2,2_1_0_20170117192801580.jpg.chip.jpg,UTKFace,1,0
10574,56,56_0_0_20170105161423995.jpg.chip.jpg,UTKFace,0,0
5646,36,36_1_3_20170119202138661.jpg.chip.jpg,UTKFace,1,3
2113,28,28_0_4_20170109140345949.jpg.chip.jpg,UTKFace,0,4
7197,48,48_0_0_20170111203244405.jpg.chip.jpg,UTKFace,0,0
7089,49,49_1_0_20170117160608302.jpg.chip.jpg,UTKFace,1,0
214,57,57_0_0_20170104202107434.jpg.chip.jpg,UTKFace,0,0
3031,56,56_1_2_20170109010140329.jpg.chip.jpg,UTKFace,1,2
499,26,26_0_0_20170119180222692.jpg.chip.jpg,UTKFace,0,0
