,age,filename,database,gender,race
12459,35,35_0_3_20170104214739069.jpg.chip.jpg,UTKFace,0,3
15029,39,39_0_0_20170116224630532.jpg.chip.jpg,UTKFace,0,0
14274,28,28_0_1_20170113193253025.jpg.chip.jpg,UTKFace,0,1
12721,49,49_1_0_20170104192623743.jpg.chip.jpg,UTKFace,1,0
7406,28,28_0_0_20170117180237845.jpg.chip.jpg,UTKFace,0,0
8902,30,30_1_0_20170117150420803.jpg.chip.jpg,UTKFace,1,0
614,80,80_0_0_20170117175522915.jpg.chip.jpg,UTKFace,0,0
13446,34,34_0_1_20170112215212041.jpg.chip.jpg,UTKFace,0,1
8812,64,64_0_0_20170109015151096.jpg.chip.jpg,UTKFace,0,0
775,63,63_0_0_20170105180928702.jpg.chip.jpg,UTKFace,0,0
12299,58,58_0_0_20170117191926691.jpg.chip.jpg,UTKFace,0,0
6141,58,58_0_3_20170119211547537.jpg.chip.jpg,UTKFace,0,3
1351,26,26_1_4_20170103224820592.jpg.chip.jpg,UTKFace,1,4
1098,4,4_1_0_20170109204331818.jpg.chip.jpg,UTKFace,1,0
10656,60,60_1_0_20170110122614299.jpg.chip.jpg,UTKFace,1,0
2562,25,25_0_1_20170117140732133.jpg.chip.jpg,UTKFace,0,1
12975,26,26_1_1_20170116154333887.jpg.chip.jpg,UTKFace,1,1
2301,24,24_1_0_20170103180557248.jpg.chip.jpg,UTKFace,1,0
6342,30,30_0_0_20170117152309069.jpg.chip.jpg,UTKFace,0,0
10317,54,54_1_0_20170117155551876.jpg.chip.jpg,UTKFace,1,0
12444,32,32_1_1_20170114024532411.jpg.chip.jpg,UTKFace,1,1
7084,59,59_0_0_20170111171747514.jpg.chip.jpg,UTKFace,0,0
3870,32,32_0_1_20170117140659728.jpg.chip.jpg,UTKFace,0,1
11693,72,72_1_0_20170110122329893.jpg.chip.jpg,UTKFace,1,0
10453,25,25_0_0_20170116222911780.jpg.chip.jpg,UTKFace,0,0
12106,32,32_1_2_20170116190151626.jpg.chip.jpg,UTKFace,1,2
1752,23,23_0_2_20170116172947652.jpg.chip.jpg,UTKFace,0,2
14474,65,65_0_0_20170117160554095.jpg.chip.jpg,UTKFace,0,0
4183,35,35_0_0_20170117185746842.jpg.chip.jpg,UTKFace,0,0
5311,1,1_0_2_20161219211357821.jpg.chip.jpg,UTKFace,0,2
13834,49,49_1_0_20170109220635624.jpg.chip.jpg,UTKFace,1,0
8159,65,65_1_0_20170110123555351.jpg.chip.jpg,UTKFace,1,0
4228,32,32_0_0_20170104200937337.jpg.chip.jpg,UTKFace,0,0
9551,21,21_0_1_20170120133302908.jpg.chip.jpg,UTKFace,0,1
5601,22,22_1_0_20170111182452750.jpg.chip.jpg,UTKFace,1,0
799,27,27_0_0_20170117175631490.jpg.chip.jpg,UTKFace,0,0
3919,45,45_1_0_20170109221130179.jpg.chip.jpg,UTKFace,1,0
4847,30,30_0_1_20170113141843699.jpg.chip.jpg,UTKFace,0,1
9538,76,76_1_0_20170110160644096.jpg.chip.jpg,UTKFace,1,0
4226,26,26_0_2_20170117172558276.jpg.chip.jpg,UTKFace,0,2
8659,9,9_0_0_20170110220532651.jpg.chip.jpg,UTKFace,0,0
7509,39,39_1_0_20170105170221811.jpg.chip.jpg,UTKFace,1,0
8479,88,88_1_0_20170120133811095.jpg.chip.jpg,UTKFace,1,0
568,48,48_1_0_20170117174150685.jpg.chip.jpg,UTKFace,1,0
5069,95,95_1_0_20170120230322267.jpg.chip.jpg,UTKFace,1,0
12649,85,85_1_1_20170120223737998.jpg.chip.jpg,UTKFace,1,1
10610,30,30_0_0_20170116221939722.jpg.chip.jpg,UTKFace,0,0
13432,32,32_0_0_20170104172409163.jpg.chip.jpg,UTKFace,0,0
5670,40,40_0_0_20170117154507105.jpg.chip.jpg,UTKFace,0,0
11774,16,16_0_1_20170116214124311.jpg.chip.jpg,UTKFace,0,1
470,24,24_1_4_20170103233659572.jpg.chip.jpg,UTKFace,1,4
