,age,filename,database,gender,race
4728,36,36_0_0_20170117163601353.jpg.chip.jpg,UTKFace,0,0
13216,60,60_0_3_20170119205502432.jpg.chip.jpg,UTKFace,0,3
7536,12,12_1_0_20170109204241570.jpg.chip.jpg,UTKFace,1,0
8240,10,10_0_0_20170104013211746.jpg.chip.jpg,UTKFace,0,0
11053,24,24_1_3_20170104231625010.jpg.chip.jpg,UTKFace,1,3
11134,65,65_0_2_20170112205356788.jpg.chip.jpg,UTKFace,0,2
10351,10,10_0_0_20170110225013755.jpg.chip.jpg,UTKFace,0,0
7876,60,60_0_0_20170117160020104.jpg.chip.jpg,UTKFace,0,0
13004,36,36_0_1_20170117154315346.jpg.chip.jpg,UTKFace,0,1
4918,63,63_1_0_20170117175356028.jpg.chip.jpg,UTKFace,1,0
1781,8,8_1_0_20170109200918322.jpg.chip.jpg,UTKFace,1,0
4391,31,31_1_3_20170104222647935.jpg.chip.jpg,UTKFace,1,3
13122,30,30_0_1_20170116011020977.jpg.chip.jpg,UTKFace,0,1
9623,30,30_1_0_20170105165034356.jpg.chip.jpg,UTKFace,1,0
5563,26,26_1_4_20170117200442221.jpg.chip.jpg,UTKFace,1,4
1567,1,1_0_3_20161220220508802.jpg.chip.jpg,UTKFace,0,3
5724,8,8_0_0_20170117175629731.jpg.chip.jpg,UTKFace,0,0
13333,10,10_0_2_20170110224230094.jpg.chip.jpg,UTKFace,0,2
13039,29,29_1_2_20170105164315483.jpg.chip.jpg,UTKFace,1,2
2974,1,1_0_2_20161219151123435.jpg.chip.jpg,UTKFace,0,2
12218,23,23_1_0_20170117144947570.jpg.chip.jpg,UTKFace,1,0
12546,19,19_1_1_20170112231417629.jpg.chip.jpg,UTKFace,1,1
11594,26,26_0_3_20170117154454487.jpg.chip.jpg,UTKFace,0,3
6623,20,20_0_0_20170117134042772.jpg.chip.jpg,UTKFace,0,0
1511,1,1_0_2_20161219160951502.jpg.chip.jpg,UTKFace,0,2
7474,22,22_1_4_20170103224503415.jpg.chip.jpg,UTKFace,1,4
4602,30,30_1_1_20170112193112574.jpg.chip.jpg,UTKFace,1,1
13528,18,18_1_3_20170119153619553.jpg.chip.jpg,UTKFace,1,3
4474,35,35_1_0_20170117134846646.jpg.chip.jpg,UTKFace,1,0
5291,26,26_1_0_20170103182026289.jpg.chip.jpg,UTKFace,1,0
4582,26,26_1_2_20170116184155381.jpg.chip.jpg,UTKFace,1,2
313,39,39_1_0_20170103183137809.jpg.chip.jpg,UTKFace,1,0
8188,44,44_0_0_20170113210127508.jpg.chip.jpg,UTKFace,0,0
15094,65,65_0_1_20170117172856561.jpg.chip.jpg,UTKFace,0,1
10579,26,26_0_3_20170117153142796.jpg.chip.jpg,UTKFace,0,3
1648,50,50_0_2_20170117154145796.jpg.chip.jpg,UTKFace,0,2
3987,75,75_0_0_20170111201904798.jpg.chip.jpg,UTKFace,0,0
11217,60,60_0_0_20170117160451902.jpg.chip.jpg,UTKFace,0,0
3042,46,46_0_0_20170113185333766.jpg.chip.jpg,UTKFace,0,0
5888,29,29_1_0_20170104165932577.jpg.chip.jpg,UTKFace,1,0
5281,5,5_1_0_20170109194229104.jpg.chip.jpg,UTKFace,1,0
