,age,filename,database,gender,race
15144,30,30_1_0_20170117181115699.jpg.chip.jpg,UTKFace,1,0
8322,24,24_0_2_20170116161813837.jpg.chip.jpg,UTKFace,0,2
4202,58,58_0_0_20170104185324437.jpg.chip.jpg,UTKFace,0,0
14962,40,40_0_0_20170117182122332.jpg.chip.jpg,UTKFace,0,0
4306,52,52_0_3_20170119200241996.jpg.chip.jpg,UTKFace,0,3
1426,60,60_1_0_20170110122932443.jpg.chip.jpg,UTKFace,1,0
14486,25,25_1_3_20161220222256467.jpg.chip.jpg,UTKFace,1,3
13328,24,24_0_1_20170113180916549.jpg.chip.jpg,UTKFace,0,1
10568,50,50_1_0_20170111182452949.jpg.chip.jpg,UTKFace,1,0
9043,84,84_1_0_20170120230440130.jpg.chip.jpg,UTKFace,1,0
1118,23,23_1_2_20170116173039449.jpg.chip.jpg,UTKFace,1,2
9946,1,1_1_2_20161219200100707.jpg.chip.jpg,UTKFace,1,2
8790,36,36_0_0_20170117202645622.jpg.chip.jpg,UTKFace,0,0
3355,25,25_1_2_20170116162834422.jpg.chip.jpg,UTKFace,1,2
9025,34,34_0_0_20170103182629265.jpg.chip.jpg,UTKFace,0,0
1232,26,26_1_2_20170116182804381.jpg.chip.jpg,UTKFace,1,2
6785,21,21_1_1_20170112230510269.jpg.chip.jpg,UTKFace,1,1
8106,40,40_0_1_20170113174215274.jpg.chip.jpg,UTKFace,0,1
5217,69,69_1_0_20170110131736764.jpg.chip.jpg,UTKFace,1,0
3404,89,89_1_0_20170120134913783.jpg.chip.jpg,UTKFace,1,0
14950,29,29_1_2_20170116163403273.jpg.chip.jpg,UTKFace,1,2
14474,65,65_0_0_20170117160554095.jpg.chip.jpg,UTKFace,0,0
7107,32,32_0_0_20170117120910383.jpg.chip.jpg,UTKFace,0,0
11133,27,27_1_3_20170104231417083.jpg.chip.jpg,UTKFace,1,3
412,66,66_0_0_20170116233247357.jpg.chip.jpg,UTKFace,0,0
8082,37,37_0_0_20170104170051521.jpg.chip.jpg,UTKFace,0,0
13711,71,71_0_2_20170112224258484.jpg.chip.jpg,UTKFace,0,2
6996,9,9_0_0_20170110221701052.jpg.chip.jpg,UTKFace,0,0
1505,34,34_0_3_20170119200559340.jpg.chip.jpg,UTKFace,0,3
10850,80,80_0_0_20170111205531200.jpg.chip.jpg,UTKFace,0,0
6446,24,24_0_1_20170113151045191.jpg.chip.jpg,UTKFace,0,1
13076,40,40_0_1_20170117195245795.jpg.chip.jpg,UTKFace,0,1
11562,30,30_0_0_20170117151331469.jpg.chip.jpg,UTKFace,0,0
6353,29,29_0_1_20170112214947864.jpg.chip.jpg,UTKFace,0,1
2662,26,26_1_2_20170116180523022.jpg.chip.jpg,UTKFace,1,2
2737,85,85_1_0_20170110180123239.jpg.chip.jpg,UTKFace,1,0
13945,17,17_1_4_20170103201513799.jpg.chip.jpg,UTKFace,1,4
13230,26,26_1_2_20170116180854138.jpg.chip.jpg,UTKFace,1,2
231,43,43_1_2_20170116192615655.jpg.chip.jpg,UTKFace,1,2
140,30,30_0_0_20170103181149464.jpg.chip.jpg,UTKFace,0,0
1827,28,28_0_1_20170116192030399.jpg.chip.jpg,UTKFace,0,1
10389,35,35_0_0_20170120221059452.jpg.chip.jpg,UTKFace,0,0
13130,56,56_0_2_20170105163513651.jpg.chip.jpg,UTKFace,0,2
11992,16,16_0_1_20170110231713914.jpg.chip.jpg,UTKFace,0,1
10450,23,23_1_4_20170103225807185.jpg.chip.jpg,UTKFace,1,4
10664,40,40_1_0_20170117155203150.jpg.chip.jpg,UTKFace,1,0
8968,18,18_1_1_20170116000609057.jpg.chip.jpg,UTKFace,1,1
7769,31,31_0_3_20170104165548728.jpg.chip.jpg,UTKFace,0,3
2594,40,40_1_1_20170110153441199.jpg.chip.jpg,UTKFace,1,1
12039,30,30_0_1_20170117130022204.jpg.chip.jpg,UTKFace,0,1
10140,24,24_1_0_20170105183611646.jpg.chip.jpg,UTKFace,1,0
3963,30,30_1_0_20170117122000135.jpg.chip.jpg,UTKFace,1,0
9506,26,26_0_1_20170116221037571.jpg.chip.jpg,UTKFace,0,1
5110,29,29_0_1_20170116205643042.jpg.chip.jpg,UTKFace,0,1
7333,79,79_0_1_20170111223356803.jpg.chip.jpg,UTKFace,0,1
6249,36,36_1_4_20170113001003592.jpg.chip.jpg,UTKFace,1,4
11429,58,58_0_0_20170105173528685.jpg.chip.jpg,UTKFace,0,0
8420,28,28_1_0_20170104021158812.jpg.chip.jpg,UTKFace,1,0
7716,1,1_1_4_20170103212653844.jpg.chip.jpg,UTKFace,1,4
7788,27,27_1_3_20170117180032189.jpg.chip.jpg,UTKFace,1,3
14306,90,90_1_0_20170110183406830.jpg.chip.jpg,UTKFace,1,0
5299,24,24_1_0_20170116215712426.jpg.chip.jpg,UTKFace,1,0
3523,50,50_0_0_20170117135342519.jpg.chip.jpg,UTKFace,0,0
10800,1,1_0_2_20161219155349310.jpg.chip.jpg,UTKFace,0,2
10721,30,30_1_4_20170117203012791.jpg.chip.jpg,UTKFace,1,4
14121,35,35_0_0_20170117191049755.jpg.chip.jpg,UTKFace,0,0
