,age,filename,database,gender,race
6693,58,58_0_3_20170119211703657.jpg.chip.jpg,UTKFace,0,3
8451,26,26_1_2_20170116184143860.jpg.chip.jpg,UTKFace,1,2
7159,75,75_0_0_20170111204958277.jpg.chip.jpg,UTKFace,0,0
15065,28,28_0_0_20170117120925622.jpg.chip.jpg,UTKFace,0,0
9012,54,54_0_0_20170117190358866.jpg.chip.jpg,UTKFace,0,0
8823,72,72_0_2_20170112003907566.jpg.chip.jpg,UTKFace,0,2
9611,76,76_0_1_20170116205210541.jpg.chip.jpg,UTKFace,0,1
9339,28,28_0_4_20170116002326539.jpg.chip.jpg,UTKFace,0,4
4569,39,39_1_1_20170116224200976.jpg.chip.jpg,UTKFace,1,1
1551,51,51_1_3_20170105001344652.jpg.chip.jpg,UTKFace,1,3
2543,51,51_1_0_20170104205943165.jpg.chip.jpg,UTKFace,1,0
12864,12,12_1_0_20170109205045850.jpg.chip.jpg,UTKFace,1,0
12254,66,66_1_0_20170105173707677.jpg.chip.jpg,UTKFace,1,0
10900,53,53_0_0_20170111201131358.jpg.chip.jpg,UTKFace,0,0
8769,78,78_0_0_20170111204704023.jpg.chip.jpg,UTKFace,0,0
3117,56,56_1_1_20170116002049709.jpg.chip.jpg,UTKFace,1,1
14682,26,26_0_3_20170119180602948.jpg.chip.jpg,UTKFace,0,3
8598,31,31_0_1_20170117021212992.jpg.chip.jpg,UTKFace,0,1
3976,35,35_0_1_20170117175744492.jpg.chip.jpg,UTKFace,0,1
6401,35,35_0_0_20170117190124521.jpg.chip.jpg,UTKFace,0,0
2378,4,4_0_0_20170110212814225.jpg.chip.jpg,UTKFace,0,0
12419,72,72_1_0_20170110175340308.jpg.chip.jpg,UTKFace,1,0
6261,18,18_1_0_20170109212914272.jpg.chip.jpg,UTKFace,1,0
13380,1,1_0_0_20170110213511942.jpg.chip.jpg,UTKFace,0,0
6412,54,54_0_0_20170117171455802.jpg.chip.jpg,UTKFace,0,0
7614,28,28_1_2_20170116190129400.jpg.chip.jpg,UTKFace,1,2
8065,27,27_0_1_20170117010459432.jpg.chip.jpg,UTKFace,0,1
7428,24,24_1_0_20170103180549431.jpg.chip.jpg,UTKFace,1,0
6381,29,29_0_0_20170114033106398.jpg.chip.jpg,UTKFace,0,0
10849,27,27_0_3_20170119211717281.jpg.chip.jpg,UTKFace,0,3
3483,25,25_1_3_20170119171956657.jpg.chip.jpg,UTKFace,1,3
10661,24,24_1_4_20170103224910931.jpg.chip.jpg,UTKFace,1,4
10960,27,27_0_3_20170119193403898.jpg.chip.jpg,UTKFace,0,3
1718,21,21_1_2_20170103201800511.jpg.chip.jpg,UTKFace,1,2
3314,29,29_0_1_20170113173002656.jpg.chip.jpg,UTKFace,0,1
9446,32,32_0_2_20170116163452816.jpg.chip.jpg,UTKFace,0,2
11728,50,50_1_3_20170117151044708.jpg.chip.jpg,UTKFace,1,3
2895,56,56_0_0_20170117165731095.jpg.chip.jpg,UTKFace,0,0
488,47,47_1_0_20170109220604136.jpg.chip.jpg,UTKFace,1,0
4591,20,20_0_2_20170116161442758.jpg.chip.jpg,UTKFace,0,2
12974,34,34_0_0_20170117134910165.jpg.chip.jpg,UTKFace,0,0
12708,77,77_1_0_20170110122639530.jpg.chip.jpg,UTKFace,1,0
2055,47,47_0_1_20170117021247110.jpg.chip.jpg,UTKFace,0,1
2816,24,24_1_1_20170112234612457.jpg.chip.jpg,UTKFace,1,1
10089,2,2_1_3_20161220143102967.jpg.chip.jpg,UTKFace,1,3
12207,85,85_1_0_20170110183618363.jpg.chip.jpg,UTKFace,1,0
13388,48,48_0_0_20170117170703274.jpg.chip.jpg,UTKFace,0,0
10298,26,26_1_2_20170116175443429.jpg.chip.jpg,UTKFace,1,2
2699,54,54_1_0_20170117204559094.jpg.chip.jpg,UTKFace,1,0
13616,50,50_0_1_20170113182107886.jpg.chip.jpg,UTKFace,0,1
3330,28,28_0_3_20170119194526899.jpg.chip.jpg,UTKFace,0,3
4581,26,26_1_2_20170116184059994.jpg.chip.jpg,UTKFace,1,2
12458,6,6_0_1_20170113135520697.jpg.chip.jpg,UTKFace,0,1
7617,8,8_1_0_20170109203437340.jpg.chip.jpg,UTKFace,1,0
4741,25,25_0_3_20170107213404617.jpg.chip.jpg,UTKFace,0,3
12371,16,16_1_1_20170109214212884.jpg.chip.jpg,UTKFace,1,1
